=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 17:36:38 =~=~=~=~=~=~=~=~=~=~=~=
3158,99761394,49845.48,27.63,-1.103,0.558
3160,99821395,49844.20,27.63,-1.072,0.260
3162,99881395,49846.87,27.63,-1.122,0.209
3164,99941394,49844.29,27.63,-1.131,-0.562
3166,100001396,49843.80,27.63,-1.101,-0.308
3168,100061395,49845.36,27.63,-1.095,0.472
3170,100121395,49847.69,27.63,-1.129,0.310
3172,100181395,49845.84,27.63,-1.109,-0.199
3174,100241395,49848.17,27.62,-1.215,-0.381
3176,100301396,49844.43,27.62,-1.184,-1.120
3178,100361395,49845.73,27.62,-1.180,-0.012
3180,100421395,49844.08,27.62,-1.130,0.333
3182,100481395,49845.66,27.61,-1.130,0.549
3184,100541394,49845.40,27.61,-1.118,0.268
3186,100601396,49845.14,27.61,-1.101,0.179
3188,100661394,49843.14,27.61,-1.043,0.296
3190,100721395,49845.23,27.60,-1.083,0.435
3192,100781395,49843.64,27.60,-1.060,-0.196
3194,100841395,49845.71,27.60,-1.050,0.328
3196,100901396,49844.52,27.60,-1.063,0.153
3198,100961395,49847.00,27.60,-1.103,-0.226
3200,101021395,49845.78,27.59,-1.074,-0.151
3202,101081395,49845.53,27.59,-1.063,0.182
3204,101141394,49845.45,27.59,-1.041,0.236
3206,101201396,49843.94,27.59,-1.026,0.169
3208,101261394,49845.34,27.59,-1.010,0.272
3210,101321395,49843.16,27.59,-0.963,0.385
3212,101381395,49843.56,27.59,-0.992,0.176
3214,101441395,49845.88,27.59,-1.032,-0.210
3216,101501396,49844.25,27.59,-1.050,-0.502
3218,101561394,49845.49,27.59,-1.046,-0.256
3220,101621395,49844.45,27.59,-1.013,0.241
3222,101681395,49844.71,27.59,-1.016,0.269
3224,101741395,49845.12,27.59,-1.036,-0.045
3226,101801396,49843.62,27.59,-1.000,-0.134
3228,101861394,49843.44,27.60,-0.966,0.388
3230,101921403,49845.16,27.60,-0.996,0.407
3232,101981395,49843.16,27.60,-0.965,-0.141
3234,102041395,49845.65,27.60,-1.020,0.036
3236,102101396,49843.99,27.60,-1.013,-0.440
3238,102161394,49845.48,27.60,-1.012,0.009
3240,102221395,49845.88,27.60,-1.022,0.160
3242,102281395,49847.06,27.60,-1.059,-0.155
3244,102341394,49845.15,27.60,-1.059,-0.496
3246,102401396,49844.82,27.60,-1.023,-0.068
3248,102461394,49842.10,27.60,-0.936,0.577
3250,102521395,49845.10,27.60,-0.933,1.045
3252,102581395,49844.79,27.60,-0.980,0.138
3254,102641395,49845.30,27.60,-0.982,-0.503
3256,102701396,49845.05,27.60,-1.014,-0.237
