=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 18:05:49 =~=~=~=~=~=~=~=~=~=~=~=
seq,timestamp_us,pressure_pa,temperature_c,altitude_m,raw_altitude_m,climb_rate_mps
2137,73344450,99714.53,28.10,-0.904,-0.929,0.094
2139,73404397,99712.75,28.10,-0.908,-0.778,-0.127
2141,73464396,99716.36,28.10,-0.930,-1.083,-0.080
2143,73524416,99712.62,28.10,-0.876,-0.767,0.066
2145,73584397,99712.42,28.10,-0.872,-0.750,0.381
2147,73644433,99713.97,28.10,-0.878,-0.881,0.137
2149,73704397,99712.08,28.10,-0.859,-0.721,0.036
2151,73764396,99713.70,28.10,-0.865,-0.858,0.149
2153,73824416,99714.20,28.10,-0.844,-0.900,0.188
2155,73884408,99710.31,28.10,-0.816,-0.572,0.208
2157,73944450,99714.84,28.10,-0.827,-0.955,0.304
2159,74004397,99716.05,28.10,-0.860,-1.057,0.020
2161,74064396,99713.96,28.10,-0.863,-0.880,-0.443
2163,74124416,99711.48,28.10,-0.859,-0.671,-0.281
2165,74184396,99713.84,28.09,-0.859,-0.870,0.034
2167,74244423,99710.79,28.10,-0.843,-0.612,0.056
2169,74304397,99715.45,28.10,-0.868,-1.006,0.113
2171,74364397,99712.77,28.10,-0.842,-0.780,0.005
2173,74424416,99713.03,28.10,-0.819,-0.802,0.267
2175,74484397,99712.74,28.10,-0.811,-0.778,0.320
2177,74544450,99717.25,28.10,-0.866,-1.158,0.018
2179,74604397,99713.00,28.10,-0.865,-0.799,-0.576
2181,74664407,99712.66,28.10,-0.866,-0.770,-0.292
2183,74724416,99712.77,28.10,-0.850,-0.780,0.067
2185,74784397,99714.61,28.10,-0.826,-0.935,0.414
2187,74844423,99714.25,28.10,-0.850,-0.905,0.218
2189,74904397,99713.95,28.10,-0.839,-0.879,-0.210
2191,74964397,99714.48,28.10,-0.866,-0.924,-0.042
2193,75024416,99714.09,28.10,-0.886,-0.891,-0.395
2195,75084397,99718.21,28.11,-0.939,-1.240,-0.363
2197,75144476,99710.73,28.11,-0.878,-0.607,-0.428
2199,75204397,99713.23,28.11,-0.869,-0.819,0.407
2201,75264396,99708.47,28.11,-0.806,-0.416,0.405
2203,75324416,99712.41,28.11,-0.814,-0.749,0.611
2205,75384397,99713.71,28.11,-0.845,-0.859,0.080
2207,75444432,99711.88,28.11,-0.811,-0.705,-0.177
2209,75504397,99713.48,28.11,-0.852,-0.840,0.097
2211,75564397,99716.59,28.11,-0.858,-1.103,-0.205
2213,75624416,99713.91,28.11,-0.860,-0.876,-0.100
2215,75684397,99714.95,28.12,-0.880,-0.964,-0.228
2217,75744450,99713.46,28.12,-0.879,-0.838,-0.246
2219,75804397,99712.67,28.12,-0.852,-0.772,0.027
2221,75864396,99711.55,28.12,-0.810,-0.677,0.444
2223,75924417,99713.59,28.12,-0.797,-0.849,0.609
2225,75984397,99712.48,28.12,-0.801,-0.755,0.214
2227,76044423,99713.89,28.13,-0.818,-0.874,-0.108
2229,76104397,99716.89,28.12,-0.856,-1.128,-0.176
2231,76164396,99716.07,28.13,-0.877,-1.059,-0.450
2233,76224427,99714.66,28.13,-0.883,-0.939,-0.426
2235,76284397,99715.96,28.13,-0.868,-1.050,0.001
2237,76344450,99714.86,28.13,-0.875,-0.956,0.125
2239,76404397,99709.46,28.13,-0.826,-0.500,-0.125
2241,76464397,99715.97,28.13,-0.844,-1.050,0.493
2243,76524416,99716.61,28.13,-0.867,-1.105,0.095
2245,76584397,99714.17,28.13,-0.848,-0.898,-0.260
2247,76644433,99716.29,28.14,-0.890,-1.077,-0.074
2249,76704397,99710.46,28.14,-0.836,-0.584,-0.327
2251,76764396,99711.88,28.14,-0.807,-0.704,0.492
2253,76824417,99715.92,28.14,-0.848,-1.046,0.426
2255,76884397,99712.49,28.14,-0.833,-0.756,-0.304
2257,76944450,99713.62,28.14,-0.860,-0.851,-0.159
2259,77004408,99716.91,28.14,-0.879,-1.130,-0.158
2261,77064396,99712.92,28.14,-0.842,-0.793,-0.059
2263,77124416,99714.50,28.14,-0.864,-0.926,0.138
2265,77184396,99715.73,28.14,-0.857,-1.030,-0.016
2267,77244424,99714.30,28.14,-0.858,-0.909,0.040
2269,77304397,99716.27,28.14,-0.885,-1.076,-0.130
2271,77364397,99713.90,28.14,-0.869,-0.875,-0.231
2273,77424416,99715.05,28.15,-0.875,-0.972,0.040
2275,77484397,99713.49,28.15,-0.833,-0.841,0.173
2277,77544450,99715.76,28.15,-0.848,-1.032,0.411
2279,77604397,99715.11,28.15,-0.868,-0.978,-0.146
2281,77664397,99716.34,28.15,-0.919,-1.082,-0.501
2283,77724416,99713.03,28.15,-0.891,-0.802,-0.534
2285,77784408,99712.84,28.15,-0.878,-0.786,0.149
2287,77844423,99715.49,28.15,-0.889,-1.010,0.238
2289,77904397,99714.18,28.15,-0.908,-0.899,-0.155
2291,77964396,99714.77,28.15,-0.947,-0.949,-0.487
2293,78024416,99716.21,28.15,-0.966,-1.071,-0.445
2295,78084397,99713.12,28.15,-0.950,-0.810,-0.251
2297,78144476,99712.98,28.15,-0.888,-0.797,0.344
2299,78204397,99717.53,28.16,-0.892,-1.182,0.921
2301,78264396,99714.37,28.16,-0.854,-0.915,0.318
2303,78324416,99711.45,28.16,-0.831,-0.668,0.222
2305,78384397,99710.06,28.16,-0.773,-0.551,0.398
2307,78444422,99713.89,28.16,-0.785,-0.874,0.724
2309,78504397,99713.52,28.16,-0.809,-0.843,-0.026
2311,78564405,99713.38,28.16,-0.809,-0.831,-0.301
2313,78624416,99717.25,28.16,-0.860,-1.159,-0.124
2315,78684397,99715.79,28.16,-0.880,-1.035,-0.552
2317,78744449,99711.36,28.16,-0.859,-0.660,-0.471
2319,78804397,99714.73,28.16,-0.879,-0.945,0.041
2321,78864396,99711.91,28.17,-0.847,-0.707,0.016
2323,78924416,99714.30,28.16,-0.836,-0.909,0.368
2325,78984397,99712.22,28.17,-0.830,-0.733,0.206
2327,79044423,99713.58,28.17,-0.845,-0.848,-0.045
2329,79104397,99713.41,28.17,-0.840,-0.834,-0.065
2331,79164397,99718.09,28.17,-0.900,-1.230,-0.071
2333,79224416,99715.62,28.17,-0.928,-1.020,-0.697
2335,79284397,99713.78,28.17,-0.891,-0.865,-0.383
2337,79344458,99713.16,28.17,-0.886,-0.813,0.275
2339,79404397,99712.08,28.17,-0.886,-0.721,0.007
2341,79464396,99713.41,28.17,-0.890,-0.833,-0.008
2343,79524416,99711.96,28.17,-0.849,-0.711,0.186
2345,79584397,99713.91,28.17,-0.833,-0.876,0.562
2347,79644433,99715.53,28.17,-0.872,-1.013,0.186
2349,79704397,99713.20,28.17,-0.862,-0.816,-0.386
2351,79764396,99710.31,28.17,-0.838,-0.571,-0.069
2353,79824416,99715.38,28.17,-0.859,-1.000,0.264
2355,79884397,99711.77,28.17,-0.807,-0.695,0.171
2357,79944450,99709.77,28.17,-0.797,-0.526,0.317
2359,80004397,99713.05,28.17,-0.805,-0.803,0.192
2361,80064396,99715.32,28.17,-0.835,-0.995,0.041
2363,80124427,99715.47,28.17,-0.846,-1.008,-0.283
2365,80184396,99712.01,28.17,-0.806,-0.715,-0.096
2367,80244422,99715.68,28.17,-0.843,-1.026,0.231
2369,80304397,99715.63,28.18,-0.891,-1.022,-0.460
2371,80364396,99714.15,28.17,-0.907,-0.896,-0.748
2373,80424416,99711.29,28.17,-0.861,-0.654,-0.189
2375,80484397,99714.03,28.18,-0.875,-0.886,0.405
2377,80544450,99714.94,28.17,-0.901,-0.963,-0.062
2379,80604397,99714.50,28.18,-0.888,-0.926,-0.192
2381,80664397,99713.77,28.18,-0.869,-0.865,0.166
2383,80724416,99712.07,28.18,-0.833,-0.720,0.305
2385,80784397,99711.46,28.18,-0.803,-0.669,0.465
2387,80844422,99717.18,28.18,-0.854,-1.152,0.340
2389,80904408,99711.52,28.18,-0.813,-0.674,-0.288
2391,80964397,99712.03,28.18,-0.807,-0.717,0.157
2393,81024416,99714.16,28.18,-0.794,-0.897,0.328
2395,81084397,99713.68,28.18,-0.793,-0.856,0.240
2397,81144476,99711.52,28.18,-0.760,-0.674,0.079
2399,81204397,99713.07,28.18,-0.797,-0.805,0.116
2401,81264396,99713.69,28.18,-0.775,-0.857,-0.127
2403,81324416,99708.61,28.18,-0.730,-0.428,0.233
2405,81384397,99710.53,28.18,-0.726,-0.590,0.371
2407,81444423,99718.59,28.18,-0.778,-1.273,0.318
2409,81504397,99712.59,28.18,-0.756,-0.764,-0.330
2411,81564396,99714.50,28.18,-0.818,-0.926,-0.399
2413,81624416,99716.98,28.18,-0.832,-1.136,-0.505
2415,81684408,99712.17,28.18,-0.814,-0.729,-0.231
2417,81744450,99711.96,28.17,-0.816,-0.711,-0.100
2419,81804397,99712.74,28.17,-0.801,-0.777,0.112
2421,81864396,99711.98,28.17,-0.818,-0.713,0.074
2423,81924416,99715.03,28.18,-0.873,-0.971,-0.370
2425,81984397,99715.62,28.17,-0.881,-1.021,-0.481
2427,82044423,99713.25,28.17,-0.857,-0.820,-0.107
2429,82104397,99712.27,28.17,-0.854,-0.737,0.097
2431,82164396,99712.55,28.17,-0.842,-0.761,0.092
2433,82224416,99710.38,28.17,-0.814,-0.577,0.202
2435,82284397,99713.11,28.17,-0.832,-0.808,0.244
2437,82344450,99713.33,28.16,-0.820,-0.827,0.050
2439,82404397,99715.72,28.16,-0.851,-1.029,0.073
2441,82464408,99713.05,28.16,-0.824,-0.804,-0.181
2443,82524416,99715.93,28.16,-0.831,-1.047,0.242
2445,82584397,99710.86,28.16,-0.777,-0.618,0.145
2447,82644433,99715.99,28.15,-0.813,-1.052,0.379
2449,82704397,99713.34,28.15,-0.833,-0.828,-0.323
2451,82764397,99714.64,28.15,-0.827,-0.938,-0.297
2453,82824416,99713.92,28.15,-0.820,-0.877,0.111
2455,82884397,99711.21,28.15,-0.785,-0.648,0.108
2457,82944450,99712.70,28.15,-0.816,-0.774,0.149
2459,83004397,99712.73,28.15,-0.828,-0.777,-0.296
2461,83064396,99713.13,28.15,-0.827,-0.810,-0.138
2463,83124416,99714.85,28.14,-0.834,-0.956,0.078
2465,83184396,99712.35,28.15,-0.826,-0.745,-0.072
2467,83244432,99714.05,28.15,-0.814,-0.888,0.103
2469,83304397,99710.44,28.15,-0.795,-0.582,0.152
2471,83364397,99711.73,28.15,-0.824,-0.692,-0.067
2473,83424416,99711.71,28.15,-0.801,-0.690,-0.099
2475,83484397,99714.38,28.15,-0.797,-0.916,0.389
2477,83544450,99715.59,28.15,-0.833,-1.019,0.059
2479,83604397,99710.86,28.15,-0.817,-0.618,-0.483
2481,83664396,99713.12,28.15,-0.811,-0.809,0.048
2483,83724416,99715.72,28.15,-0.838,-1.029,0.184
2485,83784397,99713.50,28.15,-0.817,-0.841,-0.155
2487,83844423,99710.90,28.16,-0.800,-0.621,0.042
2489,83904397,99713.59,28.16,-0.796,-0.849,0.244
2491,83964397,99714.36,28.16,-0.819,-0.914,0.110
2493,84024427,99716.12,28.16,-0.829,-1.064,-0.172
2495,84084397,99715.30,28.16,-0.840,-0.994,-0.144
2497,84144489,99714.68,28.16,-0.859,-0.941,-0.326
2499,84204397,99712.22,28.16,-0.839,-0.733,-0.274
2501,84264396,99713.04,28.16,-0.833,-0.802,0.154
2503,84324416,99714.11,28.16,-0.811,-0.893,0.317
2505,84384397,99711.00,28.16,-0.792,-0.630,0.252
2507,84444423,99713.41,28.16,-0.828,-0.833,-0.010
2509,84504397,99712.27,28.16,-0.806,-0.738,-0.186
2511,84564396,99711.09,28.17,-0.812,-0.638,0.043
2513,84624416,99714.71,28.17,-0.823,-0.944,0.030
2515,84684397,99712.83,28.17,-0.802,-0.784,0.091
2517,84744449,99712.56,28.17,-0.783,-0.762,0.214
2519,84804408,99712.43,28.17,-0.780,-0.751,0.221
2521,84864396,99711.61,28.17,-0.764,-0.681,0.095
2523,84924416,99711.02,28.17,-0.744,-0.631,0.222
2525,84984397,99714.38,28.18,-0.731,-0.916,0.459
2527,85044424,99716.24,28.18,-0.801,-1.074,0.037
2529,85104397,99715.12,28.18,-0.852,-0.979,-1.015
2531,85164396,99714.35,28.18,-0.872,-0.913,-0.853
2533,85224416,99708.04,28.18,-0.796,-0.379,-0.211
2535,85284397,99711.52,28.18,-0.782,-0.674,0.751
2537,85344449,99712.87,28.18,-0.806,-0.788,0.357
2539,85404397,99712.67,28.18,-0.806,-0.771,-0.196
2541,85464396,99714.01,28.18,-0.839,-0.884,-0.164
2543,85524416,99716.72,28.18,-0.916,-1.113,-0.597
2545,85584408,99711.73,28.18,-0.869,-0.692,-0.729
2547,85644433,99710.76,28.18,-0.824,-0.609,0.386
2549,85704397,99712.70,28.18,-0.785,-0.773,0.822
2551,85764396,99713.03,28.18,-0.765,-0.802,0.719
2553,85824416,99713.58,28.18,-0.784,-0.848,0.202
2555,85884397,99712.07,28.18,-0.769,-0.721,-0.157
2557,85944449,99714.30,28.18,-0.812,-0.909,-0.062
2559,86004397,99713.20,28.18,-0.810,-0.815,-0.389
2561,86064396,99714.66,28.18,-0.840,-0.940,-0.181
2563,86124416,99709.45,28.18,-0.761,-0.498,-0.070
2565,86184397,99710.46,28.18,-0.737,-0.585,0.763
2567,86244422,99715.73,28.18,-0.750,-1.031,0.606
2569,86304397,99712.23,28.18,-0.736,-0.734,0.056
2571,86364405,99716.19,28.18,-0.786,-1.069,-0.123
2573,86424416,99712.72,28.18,-0.787,-0.775,-0.522
2575,86484397,99711.67,28.18,-0.764,-0.686,-0.172
2577,86544450,99715.63,28.18,-0.833,-1.022,0.012
2579,86604397,99714.87,28.18,-0.824,-0.957,-0.516
2581,86664397,99711.71,28.17,-0.777,-0.690,0.091
2583,86724416,99709.32,28.17,-0.769,-0.488,0.276
2585,86784397,99717.27,28.17,-0.792,-1.160,0.297
2587,86844423,99712.73,28.17,-0.798,-0.776,-0.094
2589,86904397,99712.88,28.17,-0.805,-0.789,-0.360
2591,86964397,99710.70,28.17,-0.830,-0.605,-0.336
2593,87024416,99711.26,28.17,-0.772,-0.652,-0.035
2595,87084397,99710.46,28.17,-0.753,-0.584,0.708
2597,87144484,99709.24,28.17,-0.725,-0.481,0.323
2599,87204397,99714.09,28.17,-0.742,-0.892,0.427
2601,87264396,99711.67,28.17,-0.709,-0.687,0.170
2603,87324416,99713.46,28.17,-0.753,-0.838,0.053
2605,87384397,99712.97,28.17,-0.726,-0.796,-0.227
2607,87444423,99713.70,28.17,-0.741,-0.858,0.175
2609,87504397,99712.45,28.17,-0.760,-0.753,-0.271
2611,87564396,99715.61,28.17,-0.796,-1.020,-0.335
2613,87624416,99710.85,28.17,-0.781,-0.617,-0.416
2615,87684397,99711.27,28.17,-0.764,-0.653,-0.001
2617,87744450,99712.30,28.17,-0.754,-0.740,0.338
2619,87804397,99713.39,28.17,-0.748,-0.832,0.275
2621,87864396,99712.20,28.17,-0.713,-0.732,0.276
2623,87924427,99713.34,28.17,-0.739,-0.828,0.240
2625,87984397,99713.98,28.17,-0.761,-0.882,-0.289
2627,88044422,99714.84,28.17,-0.790,-0.954,-0.363
2629,88104397,99716.34,28.17,-0.867,-1.081,-0.661
2631,88164396,99709.44,28.17,-0.764,-0.498,-0.567
2633,88224416,99710.12,28.17,-0.714,-0.555,1.017
2635,88284397,99710.85,28.17,-0.734,-0.617,0.620
2637,88344450,99711.37,28.17,-0.718,-0.661,-0.010
2639,88404397,99714.20,28.17,-0.742,-0.900,0.188
2641,88464396,99715.28,28.17,-0.801,-0.992,-0.380
2643,88524416,99712.04,28.18,-0.778,-0.718,-0.655
2645,88584397,99712.02,28.18,-0.758,-0.715,0.132
2647,88644433,99714.02,28.18,-0.790,-0.885,0.162
2649,88704408,99714.02,28.18,-0.798,-0.885,-0.264
2651,88764397,99713.26,28.18,-0.843,-0.821,-0.423
2653,88824416,99715.40,28.18,-0.843,-1.002,-0.433
2655,88884397,99715.43,28.18,-0.854,-1.005,-0.000
2657,88944450,99714.27,28.18,-0.857,-0.906,-0.204
2659,89004397,99715.23,28.18,-0.887,-0.988,-0.229
2661,89064396,99712.45,28.18,-0.840,-0.753,-0.154
2663,89124416,99712.66,28.18,-0.830,-0.770,0.414
2665,89184397,99713.67,28.18,-0.805,-0.856,0.366
2667,89244422,99712.52,28.18,-0.817,-0.758,0.204
2669,89304397,99714.01,28.18,-0.814,-0.884,-0.070
2671,89364397,99712.03,28.18,-0.843,-0.717,-0.175
2673,89424416,99711.76,28.18,-0.812,-0.694,-0.254
2675,89484408,99712.02,28.18,-0.761,-0.716,0.604
2677,89544450,99717.74,28.18,-0.852,-1.200,0.385
2679,89604397,99711.88,28.18,-0.817,-0.704,-0.751
2681,89664397,99713.50,28.18,-0.808,-0.842,0.123
2683,89724416,99710.12,28.18,-0.733,-0.556,0.476
2685,89784397,99710.07,28.18,-0.706,-0.551,0.812
2687,89844423,99712.55,28.18,-0.726,-0.760,0.395
2689,89904397,99710.30,28.18,-0.719,-0.570,-0.142
2691,89964397,99715.38,28.18,-0.775,-1.000,-0.120
2693,90024416,99714.16,28.18,-0.792,-0.897,-0.508
2695,90084397,99712.52,28.18,-0.798,-0.759,-0.433
2697,90144476,99713.55,28.17,-0.829,-0.846,-0.294
2699,90204397,99718.44,28.17,-0.911,-1.259,-0.517
2701,90264408,99717.09,28.17,-0.940,-1.145,-0.920
2703,90324416,99713.52,28.17,-0.928,-0.843,-0.599
2705,90384397,99714.54,28.17,-0.946,-0.929,-0.141
2707,90444423,99712.66,28.17,-0.896,-0.770,0.064
2709,90504397,99712.80,28.17,-0.907,-0.782,0.386
2711,90564397,99714.74,28.17,-0.882,-0.946,0.184
2713,90624416,99713.56,28.17,-0.885,-0.847,0.283
2715,90684397,99709.70,28.17,-0.798,-0.520,0.234
2717,90744450,99713.19,28.17,-0.805,-0.815,0.892
2719,90804397,99712.06,28.17,-0.815,-0.719,0.082
2721,90864396,99711.59,28.17,-0.777,-0.680,0.020
2723,90924416,99707.42,28.17,-0.701,-0.327,0.606
2725,90984397,99713.20,28.17,-0.709,-0.816,0.928
2727,91044432,99714.04,28.17,-0.730,-0.887,0.220
2729,91104397,99713.85,28.17,-0.750,-0.871,-0.326
2731,91164398,99714.26,28.17,-0.781,-0.905,-0.409
2733,91224416,99713.92,28.17,-0.811,-0.877,-0.537
2735,91284397,99715.06,28.17,-0.803,-0.974,-0.276
2737,91344450,99710.41,28.18,-0.823,-0.580,-0.248
2739,91404397,99716.96,28.18,-0.890,-1.134,-0.498
2741,91464396,99714.34,28.18,-0.930,-0.913,-0.788
2743,91524416,99714.56,28.18,-0.922,-0.931,-0.597
2745,91584397,99711.70,28.18,-0.848,-0.689,0.340
2747,91644433,99712.12,28.18,-0.854,-0.724,0.661
2749,91704397,99713.80,28.18,-0.819,-0.866,0.327
2751,91764397,99712.62,28.18,-0.824,-0.766,0.373
2753,91824427,99711.86,28.18,-0.838,-0.703,-0.195
2755,91884397,99712.65,28.18,-0.851,-0.770,-0.234
2757,91944450,99715.31,28.18,-0.869,-0.995,-0.086
2759,92004397,99712.69,28.18,-0.900,-0.773,-0.391
2761,92064396,99714.18,28.18,-0.889,-0.899,-0.351
2763,92124416,99714.16,28.18,-0.844,-0.897,0.431
2765,92184396,99711.72,28.19,-0.841,-0.691,0.393
2767,92244423,99712.77,28.19,-0.807,-0.780,0.207
2769,92304397,99711.26,28.19,-0.802,-0.652,0.382
2771,92364396,99711.91,28.19,-0.759,-0.707,0.294
2773,92424417,99715.73,28.19,-0.811,-1.030,0.413
2775,92484397,99711.15,28.19,-0.817,-0.642,-0.605
2777,92544450,99713.59,28.19,-0.839,-0.849,-0.363
2779,92604408,99712.88,28.19,-0.870,-0.789,-0.344
2781,92664396,99713.61,28.19,-0.876,-0.850,-0.398
2783,92724416,99711.35,28.19,-0.864,-0.660,-0.114
2785,92784397,99712.34,28.20,-0.863,-0.743,0.068
2787,92844424,99713.07,28.20,-0.848,-0.805,0.208
2789,92904397,99715.23,28.20,-0.871,-0.988,0.185
2791,92964397,99711.38,28.20,-0.833,-0.662,-0.104
2793,93024416,99713.69,28.20,-0.847,-0.857,0.233
2795,93084397,99714.80,28.20,-0.866,-0.951,-0.043
2797,93144476,99711.18,28.20,-0.855,-0.645,-0.294
2799,93204397,99710.86,28.20,-0.842,-0.618,-0.032
2801,93264396,99714.12,28.20,-0.839,-0.893,0.326
2803,93324416,99715.61,28.20,-0.856,-1.020,0.199
2805,93384407,99713.33,28.20,-0.828,-0.827,-0.061
2807,93444423,99715.34,28.20,-0.828,-0.997,0.268
2809,93504397,99716.32,28.20,-0.855,-1.080,0.034
2811,93564396,99714.65,28.20,-0.854,-0.939,-0.323
2813,93624416,99713.29,28.20,-0.830,-0.824,-0.039
2815,93684397,99714.23,28.20,-0.831,-0.903,0.234
2817,93744449,99716.03,28.20,-0.880,-1.055,-0.124
2819,93804397,99714.55,28.20,-0.897,-0.930,-0.630
2821,93864396,99713.25,28.20,-0.894,-0.820,-0.371
2823,93924416,99714.50,28.20,-0.898,-0.926,-0.007
2825,93984397,99713.76,28.20,-0.909,-0.863,-0.078
2827,94044422,99713.67,28.20,-0.855,-0.856,0.142
2829,94104397,99713.38,28.20,-0.845,-0.831,0.625
2831,94164405,99712.34,28.21,-0.837,-0.744,0.147
2833,94224416,99714.88,28.21,-0.888,-0.958,-0.120
2835,94284397,99717.48,28.21,-0.932,-1.179,-0.537
2837,94344450,99716.42,28.21,-0.984,-1.089,-0.762
2839,94404397,99713.98,28.21,-0.929,-0.882,-0.486
2841,94464396,99714.51,28.21,-0.912,-0.927,0.556
2843,94524416,99711.79,28.21,-0.871,-0.697,0.365
2845,94584397,99710.45,28.21,-0.848,-0.583,0.392
2847,94644432,99712.02,28.21,-0.851,-0.716,0.292
2849,94704397,99713.44,28.20,-0.831,-0.836,0.264
2851,94764397,99713.78,28.21,-0.820,-0.865,0.375
2853,94824416,99713.18,28.20,-0.838,-0.814,0.020
2855,94884397,99714.60,28.20,-0.840,-0.934,-0.158
2857,94944458,99713.38,28.20,-0.807,-0.832,0.160
2859,95004397,99715.25,28.20,-0.825,-0.990,0.292
2861,95064396,99711.72,28.20,-0.790,-0.691,-0.049
2863,95124416,99711.63,28.19,-0.789,-0.683,0.182
2865,95184396,99713.95,28.19,-0.813,-0.879,0.031
2867,95244423,99712.35,28.19,-0.834,-0.744,-0.349
2869,95304397,99712.05,28.19,-0.810,-0.719,-0.218
2871,95364396,99716.42,28.19,-0.833,-1.088,0.326
2873,95424416,99715.31,28.18,-0.869,-0.995,-0.270
2875,95484397,99710.14,28.18,-0.838,-0.557,-0.574
2877,95544449,99714.43,28.18,-0.865,-0.920,0.101
2879,95604397,99717.97,28.18,-0.917,-1.219,-0.148
2881,95664396,99712.80,28.18,-0.934,-0.782,-0.789
2883,95724427,99715.34,28.18,-0.940,-0.997,-0.418
2885,95784397,99714.23,28.18,-0.933,-0.903,0.033
2887,95844422,99712.63,28.18,-0.894,-0.768,0.147
2889,95904397,99713.50,28.17,-0.871,-0.842,0.535
2891,95964396,99714.69,28.17,-0.877,-0.942,0.377
2893,96024416,99711.34,28.17,-0.834,-0.658,0.092
2895,96084397,99714.02,28.17,-0.823,-0.886,0.492
2897,96144476,99713.12,28.17,-0.835,-0.809,0.195
2899,96204397,99712.73,28.17,-0.803,-0.776,-0.003
2901,96264396,99711.61,28.18,-0.764,-0.681,0.488
2903,96324416,99712.37,28.17,-0.755,-0.746,0.499
2905,96384397,99712.41,28.17,-0.754,-0.749,0.190
2907,96444422,99711.11,28.17,-0.749,-0.639,-0.016
2909,96504408,99711.55,28.17,-0.746,-0.676,0.025
2911,96564397,99711.27,28.18,-0.754,-0.653,-0.002
2913,96624416,99711.72,28.17,-0.729,-0.691,0.068
2915,96684397,99709.41,28.18,-0.776,-0.495,-0.109
2917,96744450,99715.21,28.18,-0.818,-0.986,-0.552
2919,96804397,99714.01,28.18,-0.843,-0.884,-0.413
2921,96864396,99714.87,28.18,-0.873,-0.957,-0.510
2923,96924416,99715.27,28.18,-0.888,-0.992,-0.373
2925,96984397,99715.77,28.18,-0.902,-1.033,-0.236
2927,97044422,99709.95,28.18,-0.848,-0.542,-0.139
2929,97104397,99715.05,28.19,-0.885,-0.973,0.332
2931,97164396,99708.81,28.19,-0.811,-0.445,0.013
2933,97224416,99714.41,28.19,-0.816,-0.919,0.719
2935,97284408,99717.35,28.19,-0.862,-1.167,0.216
2937,97344450,99713.51,28.19,-0.877,-0.842,-0.654
2939,97404397,99713.83,28.19,-0.892,-0.869,-0.495
2941,97464396,99713.58,28.19,-0.888,-0.848,-0.147
2943,97524416,99711.38,28.19,-0.852,-0.661,0.105
2945,97584397,99715.23,28.19,-0.891,-0.987,0.260
2947,97644433,99712.92,28.19,-0.868,-0.793,-0.172
2949,97704397,99711.73,28.19,-0.821,-0.691,0.296
2951,97764397,99709.91,28.19,-0.804,-0.538,0.481
2953,97824416,99712.52,28.19,-0.822,-0.759,0.184
2955,97884397,99713.69,28.19,-0.815,-0.857,0.057
2957,97944450,99713.30,28.18,-0.822,-0.825,0.053
2959,98004397,99714.03,28.18,-0.815,-0.886,-0.006
2961,98064408,99711.73,28.18,-0.787,-0.692,0.149
2963,98124416,99714.11,28.18,-0.835,-0.893,0.037
2965,98184397,99710.06,28.18,-0.797,-0.551,-0.366
2967,98244423,99712.51,28.18,-0.791,-0.757,0.317
2969,98304397,99712.48,28.18,-0.787,-0.756,0.267
2971,98364397,99710.80,28.18,-0.781,-0.613,-0.008
2973,98424416,99713.10,28.17,-0.788,-0.807,0.062
2975,98484397,99713.43,28.18,-0.801,-0.836,-0.005
2977,98544450,99713.04,28.18,-0.812,-0.802,-0.221
2979,98604397,99712.61,28.17,-0.808,-0.766,-0.155
2981,98664397,99711.65,28.17,-0.784,-0.685,0.099
2983,98724416,99712.68,28.18,-0.823,-0.772,0.042
2985,98784397,99716.20,28.18,-0.859,-1.070,-0.375
2987,98844432,99715.47,28.17,-0.871,-1.008,-0.359
2989,98904397,99710.52,28.18,-0.832,-0.589,-0.241
2991,98964397,99712.03,28.18,-0.819,-0.717,0.304
2993,99024416,99713.00,28.18,-0.818,-0.799,0.319
2995,99084397,99714.47,28.18,-0.844,-0.923,0.003
2997,99144488,99716.30,28.18,-0.882,-1.079,-0.327
2999,99204397,99714.73,28.18,-0.901,-0.946,-0.539
3001,99264396,99713.28,28.19,-0.876,-0.823,-0.268
3003,99324416,99715.14,28.19,-0.881,-0.980,0.245
3005,99384397,99716.55,28.19,-0.931,-1.100,-0.147
3007,99444423,99711.73,28.19,-0.888,-0.692,-0.493
3009,99504397,99716.10,28.19,-0.885,-1.062,0.417
3011,99564397,99713.86,28.19,-0.876,-0.872,0.249
3013,99624427,99710.94,28.19,-0.834,-0.625,0.079
3015,99684397,99712.30,28.19,-0.832,-0.740,0.402
3017,99744450,99709.89,28.19,-0.821,-0.536,0.070
3019,99804397,99714.94,28.19,-0.839,-0.963,0.154
3021,99864396,99715.43,28.19,-0.845,-1.005,0.076
3023,99924416,99712.09,28.19,-0.814,-0.723,-0.047
3025,99984397,99715.91,28.19,-0.853,-1.045,0.132
3027,100044423,99714.34,28.19,-0.885,-0.912,-0.469
3029,100104397,99712.57,28.19,-0.857,-0.763,-0.411
3031,100164396,99713.27,28.19,-0.819,-0.822,0.439
3033,100224416,99713.72,28.20,-0.835,-0.860,0.418
3035,100284397,99713.99,28.20,-0.850,-0.883,-0.185
3037,100344450,99716.13,28.20,-0.873,-1.064,-0.180
3039,100404408,99713.19,28.20,-0.862,-0.815,-0.250
3041,100464396,99711.09,28.20,-0.841,-0.638,-0.055
3043,100524416,99713.11,28.20,-0.829,-0.808,0.308
3045,100584397,99713.30,28.20,-0.831,-0.825,0.258
