=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:05:03 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,imu_valid,baro_valid
5275,1463,54590664,4.062,-5.188,28.830,15.438,-0.347,-0.594,-1.092,99985.51,37.64,-97.263,-97.754,-19.6069,0.6000,0.0100,9.8100,-1.0625,0.6875,33.6250,-9.1875,-19.3750,-89.0000,0.9300,0.4200,0.0600,0.0100,0.1500,9.8000,1,1
5290,1467,54710687,4.188,-5.125,15.266,9.562,-0.208,-0.079,1.761,99979.40,37.63,-97.256,-97.756,-19.5110,-0.3300,0.2600,9.7800,-0.5625,-0.0625,68.8125,-11.3750,-20.8750,-90.6875,-0.0300,0.2100,0.0000,0.0300,0.1500,9.8000,1,1
5304,1471,54830514,4.250,-5.125,8.587,6.062,0.113,1.338,0.914,99962.60,37.64,-97.223,-97.742,-19.5447,-0.0500,0.2500,9.7900,-0.1875,0.2500,0.1875,-14.6875,-21.2500,-89.3750,-0.1100,0.0700,0.0000,0.0400,0.1500,9.8000,1,1
5319,1475,54952291,4.125,-5.125,6.747,7.062,-0.068,-1.084,0.305,99991.31,37.64,-97.165,-97.734,-19.2757,-1.2800,-0.4600,9.6800,-0.1875,0.5000,-55.6875,-15.0625,-20.5000,-88.1875,-1.3100,-0.6100,-0.1200,0.0300,0.1500,9.8000,1,1
5333,1479,55070673,4.188,-5.188,9.432,10.562,0.088,0.220,-0.138,99975.85,37.65,-97.152,-97.729,-19.7430,0.3800,0.8100,9.9100,0.8125,-2.6875,-1.8125,-11.6875,-21.2500,-89.3750,-0.0600,0.2800,-0.0100,0.0300,0.1600,9.8000,1,1
5347,1483,55190988,4.125,-5.188,10.399,10.688,0.118,1.292,-1.057,99963.15,37.63,-97.161,-97.731,-19.5731,-0.0500,0.2300,9.8200,0.0000,0.0000,0.0625,-12.5000,-20.0625,-89.3750,-0.0900,0.0600,0.0500,0.0300,0.1600,9.8000,1,1
5362,1487,55311128,4.125,-5.188,10.628,10.688,0.096,0.674,-0.588,99970.48,37.64,-97.136,-97.726,-19.5714,-0.0600,0.2200,9.8200,0.0625,0.0000,-0.1250,-12.8750,-20.0625,-89.8750,-0.0800,0.0500,0.0200,0.0200,0.1600,9.8000,1,1
5375,1490,55411306,4.125,-5.188,10.672,10.688,0.013,0.035,0.583,99978.05,37.64,-97.128,-97.723,-19.5729,-0.0600,0.2400,9.8200,0.0000,0.1250,0.1250,-12.5000,-20.5000,-89.7500,-0.1000,0.0700,0.0200,0.0200,0.1600,9.8000,1,1
5388,1494,55521126,4.062,-5.188,10.684,10.688,0.032,-0.425,0.888,99983.50,37.64,-97.093,-97.716,-19.5620,-0.0600,0.2200,9.8100,0.0000,-0.0625,0.0625,-13.1875,-20.8750,-91.5000,-0.0900,0.0600,0.0300,0.0100,0.1700,9.8000,1,1
5402,1498,55641345,4.062,-5.250,10.687,10.688,0.081,-1.171,0.986,99992.34,37.62,-97.038,-97.706,-19.5839,-0.0500,0.2500,9.8300,0.0000,-0.1250,0.0000,-12.5000,-21.2500,-89.7500,-0.0900,0.0700,0.0200,0.0100,0.1700,9.8000,1,1
5414,1501,55741021,4.062,-5.250,10.687,10.688,0.023,0.170,-1.417,99976.45,37.63,-97.080,-97.715,-19.5801,-0.0600,0.2100,9.8300,0.0625,0.0000,0.1875,-13.1875,-21.2500,-89.7500,-0.0800,0.0400,0.0200,0.0100,0.1700,9.8000,1,1
5428,1505,55853292,4.000,-5.250,10.687,10.688,-0.034,0.019,-0.395,99978.23,37.64,-97.088,-97.717,-19.5739,-0.0400,0.2300,9.8200,0.0625,0.0625,0.0000,-13.1875,-20.0625,-88.5625,-0.0400,0.0500,0.0200,0.0000,0.1700,9.8000,1,1
5442,1509,55971313,4.000,-5.250,10.606,10.312,-0.019,-0.341,-0.421,99982.51,37.65,-97.075,-97.728,-19.5122,-1.0800,1.1400,9.7900,-0.3125,0.3750,26.6250,-12.5000,-21.2500,-89.3750,-0.8600,0.8600,-0.0700,0.0000,0.1800,9.8000,1,1
5456,1513,56091526,4.250,-5.188,5.788,358.500,-0.276,-0.215,-2.862,99981.01,37.64,-97.149,-97.741,-19.4666,-0.8000,1.4700,9.6900,-1.8125,-0.6250,239.5625,-14.3750,-21.2500,-89.7500,-0.2000,1.5100,0.0000,0.0500,0.1500,9.8000,1,1
5471,1517,56211670,4.750,-4.625,-17.975,325.438,-0.167,-0.686,1.222,99986.59,37.65,-97.124,-97.723,-19.4291,-1.6300,-1.0900,9.9100,-3.2500,3.4375,183.1250,-34.0625,-19.3750,-89.0000,-1.9000,0.0000,-0.1100,0.1300,0.0600,9.8000,1,1
5485,1521,56331513,4.750,-4.438,-35.502,317.938,-0.014,1.453,0.201,99961.24,37.62,-97.155,-97.733,-19.6753,1.5500,-0.2200,9.8300,-1.0000,0.7500,0.7500,-42.1875,-13.0625,-87.7500,0.0000,-0.3400,-0.0300,0.1200,0.0300,9.8000,1,1
5500,1525,56453294,4.438,-5.062,-27.371,350.625,0.065,0.568,1.230,99971.73,37.65,-97.102,-97.711,-19.5918,0.5500,0.4400,9.7700,2.2500,0.0625,-372.3125,-32.5625,-18.5625,-89.0000,0.4700,0.2900,-0.0300,0.0700,0.1400,9.8000,1,1
5514,1529,56571764,4.062,-5.250,-0.830,10.688,-0.171,-0.122,-2.221,99979.91,37.64,-97.137,-97.707,-19.5395,0.1000,0.1300,9.7800,0.1250,0.6250,-41.0000,-14.6875,-20.8750,-88.1875,0.1600,0.1400,-0.0200,0.0100,0.1800,9.8000,1,1
5528,1533,56691886,4.000,-5.312,9.475,13.000,-0.221,-0.646,-0.969,99986.12,37.65,-97.144,-97.710,-19.7112,-0.0100,1.1800,9.8900,1.0000,-0.9375,-4.3750,-10.5625,-20.5000,-88.5625,-0.7800,0.3900,0.0100,0.0000,0.1800,9.8000,1,1
5540,1536,56792042,4.062,-5.312,11.670,12.188,-0.312,-0.846,0.345,99988.48,37.64,-97.169,-97.713,-19.5969,-0.1200,0.4000,9.8400,0.1250,-0.7500,11.5000,-11.0000,-20.0625,-87.7500,0.1600,0.2800,0.0400,0.0200,0.1800,9.8000,1,1
5555,1540,56912133,4.125,-5.375,11.937,12.000,-0.261,0.599,-0.808,99971.36,37.62,-97.220,-97.725,-19.6306,0.1800,0.3600,9.8500,1.8750,-3.5625,0.0000,-10.5625,-19.7500,-89.7500,-0.3100,-0.0600,0.0000,0.0200,0.1900,9.8000,1,1
5567,1543,57012412,4.062,-5.312,11.802,11.500,-0.468,-1.692,0.448,99998.52,37.65,-97.221,-97.731,-19.5381,-0.8800,-0.2800,9.9000,-0.1875,-0.5000,20.0625,-11.6875,-20.5000,-89.7500,0.0600,-0.2500,0.1700,0.0100,0.1800,9.8000,1,1
5580,1547,57122127,4.000,-5.312,11.056,10.750,-0.339,0.388,-0.787,99973.87,37.64,-97.272,-97.733,-19.4377,-0.5600,-0.8800,9.8100,-0.3125,-0.1875,-2.6250,-12.5000,-20.0625,-89.0000,-0.0400,0.0700,0.0300,0.0000,0.1800,9.8000,1,1
5594,1551,57242501,4.000,-5.312,11.485,12.375,-0.022,0.516,2.629,99972.34,37.66,-97.204,-97.718,-19.6294,0.2500,0.3700,9.8400,0.1875,0.0000,-13.3125,-12.8750,-20.8750,-89.3750,-0.0800,0.0200,0.0400,0.0000,0.1800,9.8000,1,1
5609,1555,57362649,4.000,-5.312,12.760,13.250,-0.074,0.776,-0.854,99969.27,37.65,-97.218,-97.720,-19.4948,-0.9900,-0.2000,9.8600,-0.1250,0.6875,5.0625,-9.5000,-20.8750,-88.1875,-0.2600,-0.0100,0.0500,0.0000,0.1800,9.8000,1,1
5623,1559,57482490,4.000,-5.312,13.126,13.125,-0.146,-0.251,0.092,99981.44,37.65,-97.194,-97.715,-19.6388,-0.1100,0.7000,9.8600,0.6250,-1.8750,12.5000,-10.5625,-20.5000,-89.7500,-0.2800,0.5400,-0.0100,0.0000,0.1800,9.8000,1,1
5638,1563,57604291,4.000,-5.312,12.931,12.875,0.091,1.054,1.242,99965.97,37.64,-97.173,-97.711,-19.5738,-0.0300,0.2300,9.8200,-0.1250,0.5000,-0.0625,-11.0000,-20.0625,-89.3750,-0.0300,0.0400,0.0100,0.0000,0.1800,9.8000,1,1
5652,1567,57722039,4.000,-5.312,12.888,12.875,0.014,0.022,-0.423,99978.21,37.66,-97.143,-97.706,-19.5639,-0.1300,0.2200,9.8200,-0.3125,0.4375,0.0625,-11.0000,-20.0625,-89.0000,-0.1300,0.0300,0.0100,0.0000,0.1800,9.8000,1,1
5665,1570,57822765,4.000,-5.312,12.878,12.875,-0.155,-1.098,-0.091,99991.48,37.66,-97.150,-97.708,-19.5817,-0.0600,0.2400,9.8300,-0.1875,0.3750,0.1875,-11.6875,-20.5000,-87.7500,-0.0400,0.0600,0.0200,0.0000,0.1800,9.8000,1,1
5678,1574,57932693,4.000,-5.312,12.547,12.250,0.041,0.996,-0.043,99966.66,37.64,-97.156,-97.710,-19.5497,0.3900,0.1800,9.7600,-0.1250,-0.0625,1.5000,-12.0625,-20.0625,-88.5625,0.2700,-0.0300,0.0200,0.0000,0.1800,9.8000,1,1
5693,1578,58055291,4.000,-5.312,12.090,12.000,0.113,0.519,0.621,99972.31,37.66,-97.109,-97.701,-19.5586,-0.0800,0.2200,9.8100,0.0000,0.0625,-0.0625,-11.3750,-21.2500,-89.0000,-0.0800,0.0300,0.0100,0.0000,0.1800,9.8000,1,1
5705,1581,58153637,4.000,-5.312,12.026,12.000,0.082,0.975,-0.391,99966.91,37.65,-97.118,-97.704,-19.6018,-0.0500,0.2300,9.8500,0.0625,-0.1875,0.0000,-11.3750,-19.7500,-88.5625,-0.0700,0.0600,0.0200,0.0000,0.1800,9.8000,1,1
5718,1585,58263483,4.000,-5.312,12.006,12.000,-0.034,-1.018,1.041,99990.52,37.66,-97.071,-97.695,-19.5704,-0.0600,0.2200,9.8200,0.0000,0.1875,0.0625,-10.5625,-20.5000,-89.3750,-0.0400,0.0500,0.0500,0.0000,0.1800,9.8000,1,1
5732,1589,58383307,4.000,-5.312,12.001,12.000,-0.133,0.438,-3.102,99973.27,37.65,-97.148,-97.711,-19.5717,-0.8500,0.7200,9.8600,0.5625,-1.1875,-0.4375,-11.3750,-20.8750,-89.0000,-2.5600,1.1300,0.0300,0.0000,0.1900,9.8000,1,1
5747,1593,58505291,4.125,-5.375,12.201,12.250,0.370,0.903,3.832,99967.76,37.65,-97.029,-97.690,-19.7030,0.9300,0.3900,9.8500,4.1875,-9.8125,-2.1875,-10.5625,-20.0625,-89.3750,0.9000,0.1900,0.0500,0.0200,0.1900,9.8000,1,1
5761,1597,58623318,4.000,-5.312,12.110,12.000,0.415,0.309,0.904,99974.80,37.66,-96.958,-97.679,-19.6538,0.4700,0.0000,9.8700,-2.6875,4.8750,4.0625,-11.6875,-20.8750,-88.5625,0.7100,-0.1100,0.0100,0.0000,0.1800,9.8000,1,1
5775,1601,58743592,4.188,-5.125,11.712,11.500,0.693,0.619,2.229,99971.13,37.65,-96.846,-97.658,-19.3974,-1.0000,0.7500,9.6900,0.0625,0.5000,-0.3750,-12.0625,-21.2500,-88.5625,-1.4300,0.6800,-0.0400,0.0400,0.1500,9.8000,1,1
5790,1605,58863859,4.250,-5.188,11.499,11.375,0.265,-0.347,-3.191,99982.58,37.65,-96.873,-97.663,-19.5510,-0.2000,0.1300,9.8200,0.3750,-0.9375,1.1875,-11.6875,-20.0625,-89.3750,-0.6500,-0.2700,0.0500,0.0500,0.1600,9.8000,1,1
5804,1609,58983681,4.250,-5.062,10.902,10.438,0.136,-1.300,-0.290,99993.88,37.66,-96.852,-97.662,-19.6029,0.0100,0.2800,9.8400,-1.2500,-0.6875,3.8750,-12.5000,-20.8750,-88.5625,-0.6600,0.4700,0.0600,0.0400,0.1400,9.8000,1,1
5820,1613,59106291,4.250,-5.188,10.730,11.062,0.090,0.496,-1.755,99972.59,37.65,-96.924,-97.676,-19.6740,0.1700,0.4000,9.8900,1.8125,-2.1250,-17.6875,-12.8750,-19.7500,-88.1875,0.1200,0.2400,0.0900,0.0400,0.1600,9.8000,1,1
5832,1616,59204538,4.250,-5.188,11.200,11.125,0.063,0.032,0.479,99978.09,37.66,-96.920,-97.678,-19.6360,0.3000,0.4000,9.8400,0.3125,-0.1250,23.9375,-12.5000,-20.0625,-89.0000,-0.1600,0.0500,0.0000,0.0500,0.1600,9.8000,1,1
5846,1620,59324137,4.375,-5.062,7.405,3.188,0.044,0.438,-0.562,99973.27,37.63,-96.940,-97.686,-19.6626,0.1500,-0.2600,9.9300,-0.6875,-0.5000,110.8125,-15.0625,-21.5625,-89.0000,-0.1300,-0.5700,-0.0700,0.0700,0.1400,9.8000,1,1
5860,1624,59444315,4.625,-4.938,-3.425,349.812,0.213,0.088,2.061,99977.42,37.65,-96.882,-97.670,-19.5013,-0.4300,0.7400,9.7400,-0.2500,-0.8750,80.4375,-22.5000,-20.8750,-89.7500,-0.2700,0.3000,-0.0600,0.1100,0.1200,9.8000,1,1
5875,1628,59564483,4.625,-4.812,-12.033,343.688,-0.101,-0.702,-2.223,99986.79,37.65,-96.931,-97.690,-19.5547,-1.5200,0.5300,9.9000,-1.5625,2.5000,56.7500,-28.0625,-20.5000,-89.3750,-3.2800,-0.4800,-0.3000,0.1100,0.1000,9.8000,1,1
5889,1632,59684314,4.812,-4.625,-21.883,330.938,-0.005,0.403,0.216,99973.69,37.65,-96.954,-97.682,-19.6169,0.4900,0.8000,9.7700,0.3125,-0.5625,66.0000,-32.1875,-18.5625,-89.3750,0.0300,0.0200,0.0700,0.1400,0.0600,9.8000,1,1
5901,1635,59784314,4.812,-4.500,-29.203,327.062,0.099,1.246,0.193,99963.69,37.64,-96.950,-97.683,-19.5506,-1.9000,0.4600,9.9200,-0.9375,1.8750,36.0625,-38.0625,-16.0625,-89.7500,-0.7000,0.3800,-0.0100,0.1300,0.0400,9.8000,1,1
5914,1639,59894697,4.812,-4.375,-35.153,320.375,0.346,1.018,1.497,99966.39,37.63,-96.888,-97.678,-19.5385,0.8100,0.1500,9.7200,0.3750,-1.0000,71.3750,-40.0000,-15.2500,-87.3750,0.4700,-0.1400,0.0000,0.1400,0.0200,9.8000,1,1
5929,1643,60014865,4.938,-4.250,-41.978,313.938,0.458,0.882,0.631,99968.01,37.65,-96.843,-97.669,-19.6338,0.4400,0.2100,9.8400,0.9375,-2.9375,57.8125,-43.2500,-12.2500,-87.7500,0.3700,-0.3000,-0.0900,0.1600,0.0100,9.8000,1,1
5943,1647,60134678,5.250,-4.250,-47.213,310.375,0.564,1.209,0.188,99964.14,37.64,-96.798,-97.664,-19.5827,0.0800,0.2000,9.8200,-0.2500,-1.5625,8.9375,-47.0000,-9.3750,-89.0000,-0.2000,0.2000,0.0400,0.2100,0.0000,9.8000,1,1
5958,1651,60255410,5.188,-4.312,-48.545,312.188,0.617,0.101,2.102,99977.27,37.66,-96.703,-97.649,-19.5939,-0.3600,0.1400,9.8700,0.0000,-0.1875,-31.0625,-45.5625,-9.3750,-88.1875,-0.5600,0.1200,0.0700,0.2000,0.0100,9.8000,1,1
5972,1655,60374952,5.062,-4.500,-44.400,319.750,0.444,0.378,-2.569,99973.98,37.65,-96.722,-97.658,-19.6765,2.0900,0.6100,9.7200,0.0000,3.1250,-102.3125,-43.2500,-11.8750,-86.5625,0.3900,0.2600,0.0900,0.1900,0.0500,9.8000,1,1
5984,1658,60474947,5.000,-4.750,-35.056,333.125,0.345,0.010,0.281,99978.34,37.64,-96.720,-97.648,-19.4645,-0.5900,-0.0300,9.7800,1.0625,-2.8750,-159.3750,-38.8750,-16.0625,-88.1875,-0.9400,-0.3400,0.0800,0.1700,0.0900,9.8000,1,1
5997,1662,60584836,4.812,-5.000,-21.374,347.250,0.102,0.134,-2.667,99976.88,37.66,-96.777,-97.664,-19.5665,0.3100,0.5300,9.7600,-0.3750,1.6875,-101.7500,-29.8750,-19.7500,-88.5625,-0.1300,0.6000,-0.0300,0.1400,0.1400,9.8000,1,1
6012,1666,60707293,4.438,-5.125,-7.631,0.125,0.357,0.853,2.158,99968.36,37.65,-96.740,-97.658,-19.6157,0.8500,-1.0100,9.8800,0.4375,0.0000,-92.5000,-20.2500,-21.2500,-87.7500,0.7800,-1.1700,0.0800,0.0700,0.1500,9.8000,1,1
6026,1670,60825137,3.938,-5.312,8.529,22.062,0.541,0.915,2.291,99967.62,37.65,-96.675,-97.654,-19.3603,-1.7100,-0.4800,9.8100,0.5000,5.0625,-252.3750,-11.6875,-19.3750,-87.0000,-1.6600,-0.8800,0.2200,-0.0200,0.1800,9.8000,1,1
6040,1674,60945503,3.438,-5.375,30.240,43.188,0.560,1.359,-0.891,99962.36,37.64,-96.659,-97.637,-19.5107,0.1200,-0.7800,9.8000,0.7500,0.6250,-152.0625,-0.1875,-14.8750,-89.0000,-0.3600,0.0800,0.0600,-0.1000,0.1900,9.8000,1,1
6055,1678,61065674,2.938,-5.188,54.066,70.625,0.177,-0.145,-2.107,99980.19,37.64,-96.687,-97.653,-19.7293,1.2000,0.3400,9.8500,1.6250,0.6250,-240.3125,12.7500,-2.6875,-89.3750,-0.0100,-0.1800,-0.0700,-0.1800,0.1600,9.8000,1,1
6069,1682,61185337,2.562,-4.875,78.208,91.688,0.186,-0.114,-0.761,99979.81,37.64,-96.700,-97.655,-19.6354,0.3600,0.0800,9.8400,0.6250,1.7500,-139.9375,16.7500,10.6875,-87.7500,1.3200,0.3100,0.0300,-0.2500,0.1100,9.8000,1,1
6084,1686,61307291,2.938,-5.188,86.924,77.062,0.296,0.185,0.963,99976.27,37.64,-96.687,-97.659,-19.3171,-1.9700,-1.3400,9.8100,-2.0000,-4.6250,526.2500,17.1875,16.1875,-87.7500,-1.7800,-1.5100,0.0100,-0.1800,0.1600,9.8000,1,1
6098,1690,61425496,4.000,-5.375,51.229,22.375,0.460,0.625,1.148,99971.05,37.64,-96.653,-97.638,-20.0066,3.9300,-0.0100,9.9000,-3.4375,-0.3125,489.8125,6.0625,-10.0625,-88.1875,0.9000,-1.0400,-0.1700,0.0100,0.1900,9.8000,1,1
6112,1694,61545896,4.312,-5.125,15.565,359.250,0.313,-0.443,-0.466,99983.71,37.63,-96.637,-97.639,-19.6306,1.1400,0.7800,9.7300,-2.8125,3.3125,125.1250,-14.0000,-20.0625,-88.1875,0.3700,0.4200,-0.0300,0.0500,0.1500,9.8000,1,1
6127,1698,61665956,4.375,-5.188,0.410,1.375,0.254,-0.900,0.254,99989.13,37.64,-96.633,-97.647,-19.8089,1.9800,1.4700,9.7800,2.2500,-3.3750,-209.6250,-22.0625,-22.0000,-88.1875,1.1200,0.7600,-0.0600,0.0600,0.1700,9.8000,1,1
6139,1701,61766039,3.125,-5.312,23.393,53.938,0.520,0.921,-0.185,99967.55,37.63,-96.619,-97.650,-19.4423,1.8200,-1.0600,9.5800,4.8125,-1.8750,-550.9375,0.0625,-16.0625,-88.5625,1.3100,-1.0300,-0.0200,-0.1500,0.1800,9.8000,1,1
6152,1705,61875948,2.875,-5.000,69.278,96.312,0.286,-0.664,-0.647,99986.33,37.64,-96.613,-97.642,-19.5877,-1.9100,0.5600,9.9700,0.5000,0.2500,-235.3750,17.5625,11.0625,-89.0000,-0.7000,-0.0600,-0.0900,-0.1900,0.1200,9.8000,1,1
6166,1709,61996047,2.500,-4.688,97.777,108.062,0.363,-0.016,0.953,99978.65,37.63,-96.610,-97.643,-19.4870,0.1900,-0.0800,9.7100,-0.5000,1.2500,8.9375,16.3750,25.1875,-88.5625,0.8300,0.0400,-0.0400,-0.2600,0.0700,9.8000,1,1
6181,1713,62116278,3.562,-5.438,80.972,50.812,0.249,-0.590,-0.600,99985.46,37.61,-96.624,-97.644,-19.3556,-1.9200,-0.2600,9.8100,-4.7500,4.4375,549.8750,15.2500,6.1875,-89.3750,-0.2600,-0.0800,0.0900,-0.0800,0.2100,9.8000,1,1
6195,1717,62236154,4.125,-5.312,36.550,14.938,0.209,0.775,-2.726,99969.27,37.63,-96.700,-97.674,-19.5520,-0.2700,0.1100,9.8300,-3.5000,6.1875,85.3125,-3.5625,-17.5000,-89.0000,0.0000,0.1900,0.0900,0.0200,0.1800,9.8000,1,1
6210,1721,62358291,4.000,-5.250,18.575,14.562,0.384,0.021,2.017,99978.22,37.62,-96.642,-97.665,-19.5089,0.1400,-0.8000,9.8100,0.0000,0.5625,-14.5000,-9.8750,-20.5000,-89.7500,0.1300,-0.9800,0.0100,0.0000,0.1800,9.8000,1,1
6224,1725,62476036,4.000,-5.250,15.895,15.500,0.230,-0.804,0.875,99987.99,37.61,-96.636,-97.664,-19.6853,0.1600,0.1400,9.9200,0.0000,-0.3125,-26.3750,-8.0625,-20.5000,-89.0000,-0.2400,0.1900,-0.0100,0.0000,0.1800,9.8000,1,1
6238,1729,62596510,4.000,-5.312,16.285,16.438,0.225,-0.511,-1.384,99984.52,37.62,-96.657,-97.670,-19.5933,-0.0500,0.2500,9.8400,-0.0625,-0.1875,0.1250,-8.0625,-20.0625,-89.0000,-0.0600,0.0100,0.0200,0.0000,0.1800,9.8000,1,1
6253,1733,62716656,4.000,-5.312,16.412,16.500,0.471,1.266,1.322,99963.45,37.60,-96.660,-97.673,-19.6437,0.2100,0.2000,9.8700,-0.0625,0.0000,0.2500,-8.3750,-19.3750,-88.5625,-0.5600,0.0400,0.0100,0.0000,0.1800,9.8000,1,1
6267,1737,62836217,4.000,-5.312,16.480,16.500,0.585,0.306,2.052,99974.84,37.59,-96.578,-97.658,-19.5628,-0.0500,0.2400,9.8100,-0.0625,-0.0625,0.1250,-8.3750,-19.7500,-88.5625,-0.0500,0.0400,0.0500,0.0000,0.1800,9.8000,1,1
6282,1741,62958292,4.000,-5.312,16.496,16.500,0.343,-0.596,-1.959,99985.53,37.60,-96.589,-97.661,-19.6011,-0.0500,0.2200,9.8500,0.0000,0.0625,-0.0625,-8.0625,-19.7500,-87.7500,-0.0500,0.0300,0.0500,0.0000,0.1800,9.8000,1,1
6296,1745,63076564,4.000,-5.312,16.499,16.500,0.315,-0.260,0.264,99981.55,37.61,-96.601,-97.665,-19.6018,-0.0500,0.2300,9.8500,0.0000,0.0000,0.0625,-7.2500,-19.3750,-89.0000,-0.0400,0.0600,0.0100,0.0000,0.1800,9.8000,1,1
6310,1749,63196597,4.000,-5.312,16.500,16.500,0.515,0.657,1.413,99970.68,37.59,-96.576,-97.661,-19.5893,-0.0700,0.2200,9.8400,-0.0625,0.0000,0.0000,-8.3750,-19.3750,-89.3750,-0.0600,0.0300,0.0300,0.0000,0.1800,9.8000,1,1
6325,1753,63317040,4.000,-5.312,16.500,16.500,0.576,0.326,1.581,99974.60,37.60,-96.534,-97.654,-19.5628,-0.0500,0.2400,9.8100,0.0000,0.1250,-0.1250,-9.1875,-19.7500,-89.0000,-0.0600,0.0400,0.0100,0.0000,0.1900,9.8000,1,1
6339,1757,63436385,4.000,-5.312,16.500,16.500,0.237,0.288,-2.856,99975.05,37.60,-96.603,-97.669,-19.5824,-0.0600,0.2500,9.8300,0.0000,-0.0625,0.0625,-8.3750,-18.5625,-87.0000,-0.0500,0.0500,0.0300,0.0000,0.1900,9.8000,1,1
6352,1760,63535432,3.938,-5.375,16.500,16.500,0.310,-0.669,-0.179,99986.39,37.62,-96.580,-97.665,-19.5929,-0.0400,0.2400,9.8400,0.0625,-0.1250,0.0000,-8.7500,-19.3750,-89.0000,-0.0300,0.0500,0.0400,-0.0100,0.1900,9.8000,1,1
6366,1764,63647343,3.938,-5.375,16.500,16.500,-0.071,-0.839,-3.541,99988.41,37.61,-96.682,-97.687,-19.5987,-0.0700,0.2200,9.8500,0.0625,0.0000,-0.0625,-8.3750,-19.3750,-88.1875,-0.0500,0.0300,0.0400,-0.0100,0.1900,9.8000,1,1
6381,1768,63767470,3.938,-5.375,16.500,16.500,0.165,0.322,0.955,99974.64,37.59,-96.697,-97.692,-19.6045,-0.0300,0.2500,9.8500,0.0625,-0.0625,0.0000,-8.7500,-20.0625,-88.5625,-0.0300,0.0400,0.0400,-0.0100,0.1900,9.8000,1,1
6395,1772,63887291,3.938,-5.375,16.500,16.500,0.338,0.771,1.138,99969.33,37.59,-96.681,-97.688,-19.5797,-0.0600,0.2200,9.8300,0.0625,-0.0625,-0.0625,-8.3750,-19.7500,-87.0000,-0.0500,0.0500,0.0500,-0.0100,0.1900,9.8000,1,1
6410,1776,64009291,3.938,-5.375,16.500,16.500,0.163,-1.010,1.204,99990.44,37.61,-96.665,-97.686,-19.5814,-0.0500,0.2300,9.8300,-0.0625,0.0000,0.0625,-8.3750,-20.0625,-88.5625,-0.0400,0.0400,0.0200,-0.0100,0.1900,9.8000,1,1
6424,1780,64127298,3.938,-5.375,16.500,16.500,0.315,-0.277,0.635,99981.74,37.61,-96.662,-97.685,-19.5608,-0.0500,0.2200,9.8100,0.0625,0.1875,-0.0625,-8.3750,-19.0000,-89.3750,-0.0300,0.0500,0.0000,-0.0100,0.1900,9.8000,1,1
6438,1784,64247684,3.938,-5.375,16.500,16.500,0.240,-0.108,-0.998,99979.74,37.61,-96.688,-97.690,-19.5599,-0.0600,0.2200,9.8100,-0.1250,-0.1250,0.0625,-8.0625,-19.7500,-89.0000,-0.0500,0.0300,0.0400,-0.0100,0.1900,9.8000,1,1
6453,1788,64367849,3.938,-5.375,16.500,16.500,0.254,-0.023,0.516,99978.73,37.61,-96.690,-97.691,-19.5691,-0.0600,0.2100,9.8200,0.0000,0.1250,0.0000,-8.0625,-19.7500,-88.5625,-0.0300,0.0400,0.0400,-0.0100,0.1900,9.8000,1,1
6467,1792,64487518,3.938,-5.375,16.500,16.500,0.348,0.147,0.452,99976.72,37.60,-96.677,-97.688,-19.5499,-0.0600,0.2200,9.8000,0.0000,0.0625,-0.1875,-8.3750,-19.3750,-89.3750,-0.0400,0.0400,0.0300,-0.0100,0.1900,9.8000,1,1
6482,1796,64609291,3.938,-5.375,16.500,16.500,0.138,0.133,-2.083,99976.88,37.59,-96.737,-97.700,-19.5804,-0.0600,0.2300,9.8300,0.1250,0.0000,-0.1250,-7.6875,-19.7500,-88.5625,-0.0500,0.0300,0.0300,-0.0100,0.1900,9.8000,1,1
6496,1800,64727766,3.938,-5.375,16.500,16.500,0.186,0.791,-0.233,99969.09,37.60,-96.760,-97.706,-19.5708,-0.0500,0.2200,9.8200,0.0000,0.0000,-0.0625,-7.2500,-19.0000,-89.7500,-0.0400,0.0500,0.0300,-0.0100,0.1900,9.8000,1,1
6508,1803,64827973,3.938,-5.375,16.500,16.500,0.271,0.654,1.008,99970.71,37.59,-96.738,-97.702,-19.5717,-0.0400,0.2200,9.8200,-0.0625,0.0000,-0.1250,-8.0625,-19.3750,-88.1875,-0.0400,0.0500,0.0300,-0.0100,0.1900,9.8000,1,1
6521,1807,64937870,3.938,-5.375,16.500,16.500,0.443,0.740,1.927,99969.70,37.59,-96.694,-97.693,-19.5324,-0.0500,0.2400,9.7800,-0.0625,0.0000,0.0625,-8.7500,-19.7500,-89.3750,-0.0600,0.0200,0.0100,-0.0100,0.1900,9.8000,1,1
