=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:34:16 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,imu_valid,baro_valid
4301,1427,54019947,4.500,-5.188,10.707,10.688,-0.223,-0.653,1.070,99986.90,36.22,-96.943,-97.704,-19.5936,-0.0400,0.2700,9.8400,-0.3125,0.9375,0.1250,-17.3750,-18.2500,-88.5000,-0.1100,0.1200,0.0300,0.0800,0.1600,9.8000,1,1
4313,1431,54140466,4.375,-5.188,10.578,10.375,-0.439,-1.307,-1.016,99994.66,36.22,-97.002,-97.715,-19.5945,-0.0500,0.2800,9.8400,0.2500,-0.3750,0.3125,-18.5000,-19.0000,-88.5000,-0.1100,0.1000,0.0300,0.0700,0.1600,9.8000,1,1
4323,1434,54240448,4.375,-5.250,10.446,10.375,-0.222,0.079,-0.017,99978.22,36.22,-97.014,-97.717,-19.5911,-0.0600,0.2600,9.8400,-0.0625,0.0000,0.0000,-19.1875,-18.5625,-88.8750,-0.1200,0.1100,0.0000,0.0600,0.1700,9.8000,1,1
4334,1438,54350586,4.125,-5.250,10.822,11.750,-0.034,0.289,1.414,99975.74,36.21,-96.987,-97.714,-19.6361,-0.3800,1.1300,9.8500,-0.0625,2.1250,-26.3125,-18.0625,-19.0000,-88.8750,-1.0600,1.2300,0.1700,0.0200,0.1700,9.8000,1,1
4346,1442,54470232,4.250,-5.562,19.815,32.188,-0.111,-0.582,-0.079,99986.05,36.23,-96.982,-97.722,-19.4663,-0.1000,-1.5900,9.8600,2.6875,-7.5000,-214.3750,-15.1875,-17.8750,-88.0625,-0.0700,-1.6300,0.0900,0.0400,0.2200,9.8000,1,1
4358,1446,54590687,4.312,-5.625,30.790,35.250,0.251,0.354,2.556,99974.97,36.22,-96.918,-97.711,-19.6161,0.0000,0.3300,9.8600,-0.1875,0.5625,0.0625,-4.3750,-12.2500,-88.0625,-0.0300,0.0700,0.0100,0.0500,0.2300,9.8000,1,1
4370,1450,54711010,4.312,-5.625,33.991,35.250,0.029,0.390,-1.648,99974.54,36.23,-96.955,-97.717,-19.5657,0.0000,0.3200,9.8100,0.0625,-0.3750,-0.1250,-5.1875,-12.2500,-89.2500,-0.0800,0.0400,0.0300,0.0500,0.2400,9.8000,1,1
4379,1453,54810995,4.250,-5.625,34.827,35.375,-0.055,0.462,-1.753,99973.69,36.19,-96.988,-97.723,-19.5754,0.0000,0.3100,9.8200,-0.0625,0.1250,0.0000,-4.0625,-12.6875,-87.6875,-0.0500,0.0600,0.0300,0.0500,0.2400,9.8000,1,1
4391,1457,54931319,4.500,-5.688,34.401,29.938,-0.157,-0.302,-0.790,99982.73,36.20,-96.993,-97.718,-19.0436,-4.4200,-0.0900,9.7600,1.6250,-0.8125,305.3125,-4.3750,-12.2500,-87.6875,-5.8800,-4.3200,-0.0500,0.0900,0.2400,9.8000,1,1
4403,1461,55051349,15.625,-6.125,18.030,8.312,-0.153,-0.161,-0.383,99981.06,36.20,-97.010,-97.748,-18.4041,0.4900,0.0500,8.9100,-39.0625,-198.8125,63.9375,-18.8750,-19.0000,-87.2500,-1.3000,-1.9900,-0.8900,1.9700,0.3100,9.6000,1,1
4413,1464,55151448,24.250,9.688,7.764,355.750,-0.198,0.715,-1.600,99970.69,36.21,-97.054,-97.654,-17.0885,2.3800,-3.8900,10.3000,-184.1875,-44.8750,285.0625,-17.0625,-19.6875,-91.3750,-0.4800,-3.3000,1.0100,3.4000,-2.2200,8.9200,1,1
4424,1468,55261655,20.875,31.750,-9.740,339.375,-0.095,-0.004,0.995,99979.20,36.22,-96.994,-97.114,-13.3983,5.7200,-3.1500,9.5100,-127.6875,-138.0000,-96.4375,-31.0625,-22.2500,-100.3750,1.4700,3.3100,1.1800,2.8500,-5.5200,7.5800,1,1
4436,1472,55379683,72.625,-32.625,48.311,126.875,0.054,0.821,0.993,99969.43,36.21,-96.864,-96.203,-13.5697,1.5900,2.5200,3.5000,-36.5625,-499.0625,-814.7500,-11.7500,-21.1875,-108.5625,-7.5400,0.8300,0.3600,9.0800,2.8300,2.3600,1,1
4448,1476,55501685,20.438,-103.000,109.066,147.875,-0.030,0.130,-0.261,99977.62,36.22,-96.631,-95.175,-11.7055,3.1300,11.1900,1.2900,-353.1875,-249.3750,-27.6875,12.2500,23.0000,-133.0000,0.8500,3.7900,1.8100,2.7800,9.2900,-1.4300,1,1
4460,1480,55621017,52.125,-57.938,150.943,226.188,0.033,0.907,-0.827,99968.41,36.21,-96.375,-95.070,-24.5427,10.7200,15.1200,-2.1000,-225.5000,20.7500,479.7500,-4.3750,46.3750,-137.0625,4.1100,9.7300,-5.5100,7.7000,4.4900,4.0700,1,1
4472,1484,55741821,49.750,60.500,169.105,144.688,0.011,0.361,0.245,99974.88,36.22,-96.121,-94.484,-6.4044,6.0700,2.2700,3.2300,118.6875,-124.6250,661.7500,15.5625,33.3750,-130.5625,-1.2100,8.3600,-0.6100,7.0200,-6.1800,2.9100,1,1
4481,1487,55841425,10.375,33.938,141.459,8.250,0.289,0.275,1.893,99975.91,36.19,-95.761,-93.641,-16.6246,-1.2300,1.7100,7.2000,477.8125,144.9375,299.0625,-2.1875,-2.5625,-126.3750,-2.4800,6.3600,-0.4500,1.0900,-6.0200,7.6500,1,1
4493,1491,55962517,-0.188,-23.250,42.678,0.188,0.376,-0.482,1.974,99984.87,36.21,-95.354,-93.776,-17.9346,-4.2600,7.1300,10.7000,347.1875,36.8125,140.0625,-17.2500,-52.2500,-40.6875,-5.9700,4.4800,2.0500,-0.7200,3.1900,9.2400,1,1
4505,1495,56081038,22.375,-67.188,7.553,351.562,0.630,1.317,0.622,99963.55,36.21,-95.026,-93.579,-19.2820,2.6100,12.3600,14.6300,350.4375,-335.9375,175.0625,-19.8750,-21.0625,-9.2500,-2.1100,2.8500,10.5100,3.5000,8.4200,3.5800,1,1
4517,1499,56202060,46.688,-144.062,8.733,348.188,0.368,0.139,-1.660,99977.52,36.21,-94.681,-92.445,-3.7794,0.4300,8.3400,2.4600,154.3125,-581.5000,329.3750,9.8750,-4.3750,-9.3750,-6.4900,2.0000,7.1200,6.6500,4.6400,-5.5100,1,1
4527,1502,56302552,20.625,-157.938,-25.746,323.875,0.330,-1.184,0.789,99993.20,36.19,-94.267,-91.183,-7.8447,-0.1600,5.5600,0.1000,-465.8125,-332.3125,334.6875,26.5000,-22.5000,-43.0625,-2.1800,2.7600,8.7800,2.8100,4.1600,-8.4200,1,1
4538,1506,56412754,29.500,-93.188,63.490,148.875,0.197,-0.170,-1.365,99981.18,36.21,-93.792,-89.802,-10.3654,1.0800,16.2200,1.5600,-686.6875,-52.2500,314.6875,6.7500,-23.8750,-63.1875,-1.6700,6.2700,1.9400,4.2200,8.8400,0.1500,1,1
4550,1510,56530686,59.125,-47.500,153.584,215.000,-0.039,-1.080,-1.827,99991.97,36.20,-93.283,-90.151,-27.1979,13.6600,10.3700,3.7700,-21.8125,-16.3125,464.8750,10.2500,24.1875,-39.5625,5.6100,6.5300,-0.3000,8.3500,3.1400,4.0500,1,1
4562,1514,56652305,42.000,54.000,152.316,41.562,0.029,0.846,-1.076,99969.13,36.18,-92.872,-89.554,-8.0513,3.4800,2.1400,0.5000,159.7500,62.1875,662.8750,22.8750,1.1875,-39.5000,-3.8000,9.1300,-4.1800,6.0300,-6.5700,4.0600,1,1
4575,1518,56782430,-7.312,2.938,68.909,2.375,0.350,1.894,1.788,99956.71,36.17,-92.292,-89.286,-20.2427,-0.9700,4.7900,11.1000,567.8750,113.2500,85.8125,-3.5625,-42.5625,-5.1875,1.4000,8.4800,1.1300,-1.9200,-1.2100,9.5300,1,1
4587,1522,56903348,-2.562,-50.125,19.699,0.188,0.068,-0.844,-0.392,99989.16,36.20,-91.814,-89.049,-14.6675,-2.8900,10.4500,11.5200,383.4375,-201.8750,86.0625,-13.5625,-28.5000,29.0625,-1.0400,3.4900,4.9500,-1.1200,6.9900,6.7700,1,1
4599,1526,57023169,35.375,-93.812,4.894,1.375,0.286,0.887,0.237,99968.65,36.19,-91.385,-88.581,-10.7161,2.0600,10.1100,13.9600,191.8125,-599.2500,165.6250,-3.1875,-4.3750,42.5625,-3.6400,1.6200,14.0800,5.1000,8.3700,0.0500,1,1
4611,1530,57143450,26.250,-155.250,-9.345,304.375,0.010,-1.174,-0.817,99993.07,36.19,-90.873,-87.131,-7.4105,-0.2500,5.3400,0.1800,-74.0625,-495.2500,313.8750,36.5000,2.7500,7.3750,-4.5500,0.6700,7.9900,3.7200,4.3900,-7.9300,1,1
4623,1534,57263773,17.062,-119.938,33.464,147.875,0.216,-0.083,1.277,99980.14,36.19,-90.248,-85.731,-5.5493,-2.5900,10.1300,1.1100,-670.5000,-232.8125,235.0625,25.0000,-15.7500,-31.0000,-5.7600,2.5300,6.6900,2.2200,8.6000,-4.1400,1,1
4635,1538,57381749,48.562,-70.750,113.351,139.750,0.072,-0.169,-0.846,99981.16,36.18,-89.640,-85.544,-24.6350,11.9900,14.9200,-0.8200,-199.0625,42.6250,314.5000,13.2500,20.3750,-35.0000,5.1100,8.5200,-3.6000,7.2100,5.8900,3.0500,1,1
4647,1542,57503187,69.000,47.812,171.933,167.062,0.245,-0.692,2.058,99987.36,36.19,-89.054,-85.816,-5.1145,10.7700,4.6800,1.4700,75.4375,-81.6875,602.1875,28.7500,15.0625,-28.6875,0.7100,7.3100,-0.8100,8.8900,-3.2600,2.5400,1,1
4659,1546,57623199,14.688,49.875,153.453,161.688,0.364,1.201,0.367,99964.93,36.18,-88.522,-84.675,-11.4812,1.0700,4.4200,2.8400,446.9375,111.4375,373.2500,24.6875,-17.5000,-32.0625,-1.2600,11.2700,-3.1700,1.2700,-7.3800,6.3200,1,1
4671,1550,57744230,10.750,-3.000,45.963,5.312,0.192,0.310,-0.244,99975.49,36.19,-87.988,-84.982,-26.9984,2.4100,-1.6100,17.7000,248.2500,-271.9375,-71.2500,-0.1875,-41.8750,6.7500,1.1800,-0.6400,7.9400,1.1500,-0.2200,9.7300,1,1
4680,1553,57844337,13.750,-17.062,20.744,1.000,-0.078,-1.205,-1.741,99993.45,36.18,-87.665,-85.466,-24.0184,0.1500,1.4600,14.9000,10.3125,25.3125,129.0625,7.2500,-30.0625,24.6875,-1.2500,0.0600,4.6000,1.6600,2.1400,9.4200,1,1
4692,1557,57964518,16.812,-18.875,5.211,359.000,0.190,-0.246,1.778,99982.07,36.18,-87.310,-85.657,-19.6338,-0.4700,3.8300,9.8600,-6.7500,2.0000,7.7500,2.0625,-28.0625,25.8750,-2.9400,1.2400,0.7900,2.1800,2.4200,9.2400,1,1
4704,1561,58084459,13.188,-11.438,-0.729,355.562,-0.084,-0.329,-1.850,99983.05,36.18,-87.112,-86.017,-19.4043,-1.0200,1.3200,9.9600,-35.3125,1.1250,32.8750,2.6875,-31.8750,23.5625,-2.2400,0.0600,0.3300,1.5600,1.2100,9.6000,1,1
4714,1564,58184453,12.375,-2.938,-3.074,356.688,0.009,-0.234,-0.309,99981.93,36.18,-86.934,-86.117,-18.2653,-0.2300,1.2000,8.4200,-182.8125,41.0000,4.8125,0.5000,-33.7500,21.0625,0.3600,2.3900,-1.4300,1.4300,-0.2200,9.6900,1,1
4725,1568,58294586,7.250,-2.188,-4.647,353.625,-0.110,-0.159,-1.124,99981.04,36.19,-86.839,-86.546,-19.4794,-0.4300,-0.8300,9.8800,1.3125,-4.6875,10.9375,-1.3750,-36.6875,15.5000,-0.4900,0.0700,0.0100,0.5600,-0.3500,9.7800,1,1
4737,1572,58414754,7.250,-2.188,-5.945,353.812,-0.294,-1.490,0.486,99996.82,36.20,-86.749,-86.794,-19.6650,-0.3500,1.0100,9.8300,0.9375,-4.1250,-2.2500,-1.6875,-36.2500,16.2500,-0.6500,1.4000,0.0500,0.5600,-0.3500,9.7800,1,1
4749,1576,58534685,6.938,-1.875,-8.238,349.438,-0.181,-0.597,-0.221,99986.24,36.20,-86.717,-87.046,-19.6581,0.4400,0.0400,9.9100,-0.1250,0.8125,20.6875,-3.5625,-37.3750,16.2500,-0.3300,0.3900,0.0400,0.5000,-0.4000,9.7800,1,1
4761,1580,58654685,6.188,-2.688,-10.084,349.188,0.102,1.549,0.646,99960.80,36.19,-86.711,-87.296,-19.5501,-0.0300,0.2100,9.7900,0.1250,0.2500,0.1250,-3.5625,-36.2500,17.5000,-0.4700,0.5300,0.0100,0.3800,-0.2700,9.7900,1,1
4773,1584,58784394,4.750,-4.312,-10.607,349.188,0.070,1.506,-0.576,99961.31,36.17,-86.732,-87.567,-19.6136,-0.0500,0.2700,9.8500,0.3125,0.0625,-0.0625,-4.0000,-36.2500,16.6875,-0.1600,0.2500,0.0100,0.1200,0.0100,9.8000,1,1
4785,1588,58905330,4.625,-4.438,-10.178,350.250,-0.024,-0.842,1.165,99989.15,36.19,-86.707,-87.803,-19.4738,-0.6800,0.0100,9.7800,0.1875,0.1250,-0.1250,-4.2500,-35.8750,16.2500,-0.1300,0.2200,0.0000,0.1000,0.0400,9.8000,1,1
4797,1592,59024933,4.375,-4.688,-9.871,350.250,-0.017,0.852,-1.936,99969.06,36.18,-86.823,-88.061,-19.5557,-0.0700,0.2100,9.8000,0.1250,0.1250,0.0625,-4.2500,-35.5625,16.2500,-0.1200,0.1000,0.0200,0.0600,0.0800,9.8000,1,1
4809,1596,59145442,4.312,-4.812,-9.784,350.250,-0.062,-1.135,1.624,99992.61,36.18,-86.846,-88.296,-19.5689,-0.0500,0.2500,9.8100,0.0000,-0.1250,0.0625,-3.1875,-35.8750,17.0625,-0.1200,0.1200,0.0100,0.0500,0.0900,9.8000,1,1
4819,1599,59245472,4.250,-4.812,-9.762,350.250,0.271,0.820,0.722,99969.45,36.19,-86.894,-88.491,-19.5771,-0.0600,0.2300,9.8200,0.0000,0.1875,-0.0625,-4.0000,-35.8750,16.2500,-0.1300,0.1100,0.0000,0.0400,0.1000,9.8000,1,1
4830,1603,59355585,4.188,-4.875,-9.754,350.250,0.095,-0.947,-0.114,99990.38,36.20,-86.968,-88.707,-19.5593,-0.0300,0.2300,9.8000,-0.5625,0.0625,0.0625,-3.1875,-36.2500,15.8750,-0.1100,0.1100,0.0100,0.0400,0.1100,9.8000,1,1
4842,1607,59474742,4.188,-4.938,-9.751,350.250,0.057,-0.081,-0.537,99980.12,36.20,-87.121,-88.950,-19.5758,-0.0500,0.2200,9.8200,-0.1250,-0.1250,0.0625,-4.0000,-36.2500,17.0625,-0.0900,0.1100,0.0200,0.0300,0.1100,9.8000,1,1
4854,1611,59595684,4.125,-4.938,-9.750,350.250,0.253,-0.158,2.396,99981.03,36.19,-87.192,-89.173,-19.5936,-0.0800,0.2200,9.8400,0.0625,0.1250,-0.0625,-4.2500,-35.5625,16.2500,-0.0800,0.0800,-0.0100,0.0200,0.1200,9.8000,1,1
4866,1615,59715944,4.125,-5.000,-9.684,350.500,0.160,-1.019,-0.391,99991.24,36.19,-87.311,-89.398,-19.5732,-0.1400,0.3000,9.8200,0.5000,-1.3750,-4.3750,-4.0000,-36.2500,15.5000,-0.3300,0.1200,0.0300,0.0200,0.1200,9.8000,1,1
4875,1618,59815995,4.188,-5.000,-9.615,350.188,0.165,0.346,-1.325,99975.05,36.18,-87.476,-89.595,-19.5414,-0.1000,0.2300,9.7900,0.1875,-0.8750,10.3125,-3.1875,-35.8750,15.8750,0.3500,0.3000,0.0800,0.0300,0.1300,9.8000,1,1
4887,1622,59935940,4.312,-5.062,-9.836,350.125,0.093,-1.095,0.771,99992.13,36.19,-87.599,-89.813,-19.6095,0.3100,0.4200,9.8100,0.0625,-0.0625,-0.8125,-3.5625,-35.8750,16.2500,0.6200,0.4600,0.0300,0.0500,0.1400,9.8000,1,1
4899,1626,60056348,4.250,-5.062,-9.106,351.188,0.103,-0.317,0.223,99982.92,36.18,-87.788,-90.033,-19.6258,0.7200,0.2800,9.8000,0.0000,-0.9375,7.8125,-2.7500,-35.5625,16.2500,0.9500,-0.0700,0.0000,0.0400,0.1400,9.8000,1,1
4911,1630,60176263,4.000,-4.938,-8.529,352.188,0.376,0.301,2.410,99975.59,36.19,-87.897,-90.239,-19.6007,0.3900,0.4400,9.7900,0.1250,-0.1875,-8.2500,-3.1875,-36.2500,17.0625,0.2400,0.2500,-0.0300,0.0000,0.1200,9.8000,1,1
4923,1634,60296595,4.000,-5.000,-7.263,354.000,0.005,-0.266,-2.754,99982.30,36.18,-88.135,-90.465,-19.7382,-0.0100,0.2100,9.9800,-0.4375,1.9375,-21.3750,-2.5000,-37.0000,15.8750,-0.3400,0.0200,-0.0300,0.0000,0.1300,9.8000,1,1
4935,1638,60416772,4.000,-5.000,-4.526,359.125,-0.048,-0.160,-0.494,99981.05,36.19,-88.343,-90.681,-19.6347,-0.2000,0.3900,9.8800,0.7500,-0.4375,-92.8125,-1.0000,-35.8750,15.5000,0.2900,0.3500,0.1700,0.0000,0.1300,9.8000,1,1
4947,1642,60536704,3.812,-5.062,3.550,10.562,0.365,1.328,1.421,99963.42,36.18,-88.488,-90.876,-19.6379,-1.0700,0.1000,9.9800,0.5625,0.6875,-91.9375,6.0625,-36.5625,15.0000,-1.5800,-0.9300,-0.1300,-0.0300,0.1400,9.8000,1,1
4959,1646,60656686,3.562,-5.062,15.566,25.812,0.376,0.500,0.288,99973.23,36.19,-88.627,-91.065,-19.5723,-0.4800,0.7300,9.8200,1.1875,-0.4375,-111.0000,12.6875,-34.7500,16.6875,0.0100,0.2900,0.0500,-0.0700,0.1400,9.8000,1,1
4971,1650,60777111,3.375,-5.062,29.253,39.312,0.094,-0.327,-1.563,99983.04,36.19,-88.842,-91.269,-19.6471,0.4600,0.4300,9.8300,0.8125,0.8750,-98.2500,19.7500,-31.0625,16.2500,0.4000,0.1400,-0.0100,-0.1100,0.1400,9.8000,1,1
4979,1653,60877137,3.375,-5.125,38.688,48.875,0.070,-0.394,-0.580,99983.83,36.18,-89.006,-91.427,-19.6014,0.1700,0.2700,9.8200,1.0625,-1.4375,-95.6875,25.0000,-26.2500,16.6875,0.4000,0.1900,0.0000,-0.1000,0.1500,9.8000,1,1
4991,1657,60997323,3.250,-5.062,47.752,51.500,0.413,1.424,1.291,99962.28,36.19,-89.168,-91.612,-19.5839,-0.0700,0.3100,9.8200,0.2500,-0.3125,-0.6875,29.3750,-21.3750,16.2500,-0.0600,0.1800,0.0400,-0.1200,0.1400,9.8000,1,1
5003,1661,61117629,3.438,-5.125,51.308,53.312,0.293,0.850,-1.334,99969.09,36.18,-89.353,-91.793,-19.5707,-0.2100,0.3300,9.8200,0.1875,-0.2500,-18.0000,30.5625,-20.6875,17.5000,-0.2600,0.0700,0.0000,-0.1000,0.1500,9.8000,1,1
5013,1664,61217655,3.438,-5.125,54.150,56.562,0.287,0.269,1.212,99975.97,36.18,-89.480,-91.937,-19.5676,-0.1200,0.3100,9.8100,-0.6250,1.0000,-0.0625,30.5625,-19.5625,15.8750,0.0700,0.2100,0.0200,-0.1000,0.1500,9.8000,1,1
5024,1668,61326664,3.188,-5.062,55.509,55.688,0.342,0.145,1.562,99977.44,36.18,-89.605,-92.086,-19.5220,-0.1300,0.1800,9.7700,-1.4375,2.4375,23.1875,31.5625,-18.5000,16.2500,0.4800,0.3700,0.0900,-0.1300,0.1400,9.8000,1,1
5036,1672,61447566,3.438,-5.125,51.367,44.312,0.203,0.027,-1.046,99978.84,36.19,-89.807,-92.265,-19.7023,1.1600,0.1500,9.8400,-1.2500,-1.0625,177.0625,29.0625,-21.0625,17.5000,1.1400,0.9500,0.0800,-0.0900,0.1500,9.8000,1,1
5048,1676,61567908,4.125,-5.250,35.444,19.875,0.124,0.474,-1.593,99973.55,36.19,-90.030,-92.440,-19.6389,0.3000,0.3000,9.8500,-0.3125,1.3750,270.3125,22.3750,-28.8750,16.6875,-0.1200,0.2100,0.1000,0.0200,0.1700,9.8000,1,1
5060,1680,61687307,4.625,-4.938,8.905,347.750,0.288,1.185,0.459,99965.12,36.20,-90.200,-92.597,-19.4909,-0.9500,-0.4400,9.8700,1.6875,-3.6875,230.1875,1.1875,-37.0000,16.2500,-1.1800,-0.5900,0.1200,0.1100,0.1200,9.8000,1,1
5071,1684,61818010,4.438,-4.312,-17.738,317.562,0.190,0.313,0.555,99975.45,36.17,-90.389,-92.774,-19.5451,-0.8500,0.7700,9.8000,-2.2500,-0.1250,235.0625,-13.1875,-34.7500,16.2500,-0.5900,0.8700,0.0700,0.0700,0.0200,9.8000,1,1
5083,1688,61937823,4.562,-4.250,-42.935,303.562,0.058,0.118,-1.353,99977.76,36.18,-90.595,-92.924,-19.6205,-0.4800,0.3500,9.8800,0.0000,-0.1250,75.8750,-27.0000,-24.0625,16.2500,-0.8700,0.4600,-0.0400,0.1000,0.0000,9.8000,1,1
5095,1692,62057952,4.500,-4.125,-55.030,298.875,0.017,0.396,-0.580,99974.47,36.19,-90.799,-93.081,-19.7190,0.8300,0.6200,9.8600,-1.1250,1.0625,34.5625,-30.2500,-20.6875,17.0625,0.3700,0.4200,0.0300,0.0900,-0.0200,9.8000,1,1
5107,1696,62177426,4.562,-4.188,-59.638,298.500,-0.046,0.175,-0.656,99977.09,36.19,-90.996,-93.231,-19.5764,-0.1000,0.1800,9.8200,0.1875,-0.2500,0.8125,-30.5625,-19.1875,17.0625,-0.1900,0.2300,0.0500,0.1000,-0.0100,9.8000,1,1
5117,1699,62277436,4.500,-4.250,-60.165,300.062,0.104,1.423,0.153,99962.29,36.20,-91.141,-93.348,-19.5427,-0.1700,0.2000,9.7900,0.1875,-0.2500,-9.9375,-29.5000,-18.8750,16.2500,-0.5600,0.1400,0.0000,0.0800,0.0000,9.8000,1,1
5128,1703,62388180,4.500,-4.312,-57.981,304.938,-0.037,-0.277,0.381,99982.45,36.18,-91.287,-93.472,-19.5634,-0.0400,0.4800,9.7800,0.4375,-0.1250,-32.4375,-28.0625,-21.7500,17.5000,-0.0800,0.0100,0.1000,0.0800,0.0100,9.8000,1,1
5140,1707,62508689,4.375,-4.438,-53.251,311.312,0.112,1.381,-0.559,99962.79,36.19,-91.478,-93.610,-19.7335,0.0900,1.0300,9.9000,-0.1875,1.0625,-87.0000,-27.2500,-22.1875,17.0625,-0.1600,0.1300,0.0300,0.0600,0.0300,9.8000,1,1
5152,1711,62627955,4.188,-4.750,-39.547,335.938,0.209,0.593,1.325,99972.13,36.20,-91.588,-93.742,-19.4535,-0.0100,0.6400,9.6600,3.3125,-0.2500,-355.1250,-25.0625,-25.5000,17.0625,-0.6500,0.0200,0.1700,0.0400,0.0900,9.8000,1,1
5164,1715,62748828,3.750,-5.062,-4.103,26.625,0.066,-0.082,-1.599,99980.13,36.19,-91.760,-93.868,-19.5523,-1.0200,0.5400,9.8600,-0.0625,5.3750,-373.9375,3.0625,-36.5625,16.6875,0.4300,0.2100,0.0400,-0.0400,0.1400,9.8000,1,1
5173,1718,62849319,3.625,-5.188,26.184,53.125,0.307,0.725,2.156,99970.57,36.19,-91.843,-93.966,-19.6336,0.1800,0.9600,9.8100,2.1250,-3.8750,-177.5625,23.0625,-27.3750,17.5000,0.1300,0.3300,0.0100,-0.0600,0.1600,9.8000,1,1
5184,1722,62958942,3.562,-5.188,52.717,71.250,0.316,0.215,0.037,99976.62,36.19,-91.948,-94.071,-19.6643,0.3500,0.5700,9.8500,0.3750,-0.1250,-128.6250,30.8750,-18.0625,17.0625,0.0200,0.2600,0.0500,-0.0700,0.1600,9.8000,1,1
5196,1726,63079263,3.438,-5.125,69.795,79.000,0.462,0.254,1.593,99976.15,36.20,-92.028,-94.176,-19.5995,0.4300,0.0200,9.8100,0.3750,0.3125,-59.6875,35.0000,-11.3750,18.2500,0.1400,0.0800,-0.0300,-0.0900,0.1500,9.8000,1,1
5208,1730,63199466,3.375,-5.250,78.960,84.000,0.287,-0.271,-1.497,99982.37,36.20,-92.173,-94.290,-19.5838,-0.2300,0.6200,9.8200,-0.1250,0.2500,-20.0000,35.3750,-6.2500,16.6875,-0.3100,0.4000,0.0300,-0.1100,0.1700,9.8000,1,1
5220,1734,63319758,3.312,-5.312,83.547,85.562,0.037,-0.482,-2.519,99984.88,36.19,-92.364,-94.410,-19.5968,-0.0400,0.3900,9.8300,0.1250,0.1250,0.0000,36.0625,-4.3750,16.6875,0.0800,0.2000,0.0200,-0.1200,0.1800,9.8000,1,1
5232,1738,63439164,3.500,-5.500,84.383,82.938,0.125,-0.592,0.404,99986.18,36.18,-92.484,-94.513,-19.6014,0.1600,0.5400,9.8100,-0.3750,0.8125,56.8125,36.5000,-4.3750,18.2500,0.1000,0.2200,0.0000,-0.0900,0.2200,9.8000,1,1
5244,1742,63559701,3.375,-5.312,78.805,70.250,0.055,-0.215,-0.309,99981.71,36.19,-92.647,-94.633,-19.9530,2.1600,1.3000,9.9300,-2.5625,1.6875,217.0625,35.6875,-7.3750,17.0625,0.6000,0.4400,-0.0800,-0.1100,0.1800,9.8000,1,1
5256,1746,63678932,3.625,-5.250,61.903,47.750,0.208,0.834,0.105,99969.27,36.18,-92.785,-94.732,-19.3962,0.0300,0.2600,9.6300,-5.1250,5.0000,251.8750,31.6875,-16.2500,16.6875,0.3500,0.5600,-0.1200,-0.0600,0.1700,9.8000,1,1
5268,1750,63809815,4.062,-5.062,38.783,19.625,0.384,0.466,2.449,99973.63,36.17,-92.848,-94.816,-19.6047,0.2000,0.3300,9.8200,-1.6250,-0.5625,196.8750,20.1875,-31.0625,16.2500,-0.3400,0.6700,0.0100,0.0100,0.1400,9.8000,1,1
5280,1754,63929482,4.312,-4.812,15.117,0.188,0.170,-1.438,0.724,99996.20,36.18,-92.934,-94.904,-19.5807,-0.6000,0.3600,9.8600,-3.7500,-1.5625,138.4375,8.6875,-35.1875,16.2500,-0.4100,0.0700,0.0000,0.0600,0.0900,9.8000,1,1
5292,1758,64049941,4.438,-4.688,-1.606,347.500,0.145,0.700,-1.945,99970.86,36.19,-93.125,-95.008,-19.6333,-0.0300,0.2800,9.8700,0.0000,-1.0000,100.0625,-3.5625,-35.8750,16.2500,0.2000,0.7000,0.2000,0.0700,0.0700,9.8000,1,1
5304,1762,64170644,4.438,-4.438,-16.124,332.812,0.196,0.719,0.331,99970.64,36.18,-93.233,-95.101,-19.8921,0.1700,0.9400,10.0600,-1.0000,-0.3125,109.8125,-10.2500,-35.5625,15.5000,-0.4600,0.4700,-0.3200,0.0800,0.0300,9.8000,1,1
5316,1766,64290152,4.500,-4.250,-28.375,323.812,0.317,0.266,1.327,99976.02,36.20,-93.294,-95.164,-19.2876,-1.3900,-0.3800,9.6700,-4.8750,4.7500,58.6875,-19.5000,-31.7500,15.5000,-1.7500,-0.1100,0.0000,0.0800,0.0100,9.8000,1,1
5328,1770,64410684,4.688,-4.312,-34.902,322.250,0.348,0.929,-0.237,99968.15,36.20,-93.404,-95.244,-19.5610,-0.0200,0.2000,9.8000,0.3750,-0.8125,0.0000,-21.3750,-30.0000,15.8750,-0.1800,0.1700,0.0100,0.1200,0.0100,9.8000,1,1
5340,1774,64529143,4.625,-4.438,-36.946,322.250,0.406,0.720,0.258,99970.62,36.20,-93.477,-95.317,-19.5967,-0.0700,0.2100,9.8400,0.0625,0.1875,-0.0625,-22.0625,-29.5625,17.5000,-0.1800,0.1800,0.0400,0.1000,0.0300,9.8000,1,1
