=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 01:02:26 =~=~=~=~=~=~=~=~=~=~=~=
5828,1938,67832890,1.000,1.125,179.625,179.625,0.846,1.629,0.985,99664.16,33.35,-93.634,-95.433,-19.1283,1,1
5840,1942,67951912,1.000,1.125,179.625,179.625,0.965,2.286,0.399,99656.39,33.34,-93.651,-95.436,-19.1181,1,1
5852,1946,68072877,1.000,1.125,179.625,179.625,0.840,-0.506,0.787,99689.39,33.35,-93.603,-95.426,-19.0975,1,1
5864,1950,68191785,1.000,1.125,179.625,179.625,1.086,1.623,1.067,99664.23,33.35,-93.623,-95.429,-19.1275,1,1
5874,1953,68291968,1.000,1.125,179.625,179.625,0.882,-0.369,0.737,99687.77,33.34,-93.617,-95.427,-19.1170,1,1
5885,1957,68403205,1.000,1.125,179.625,179.625,0.949,0.586,0.254,99676.48,33.36,-93.625,-95.429,-19.1277,1,1
5897,1961,68523708,1.000,1.125,179.625,179.625,1.085,0.186,2.727,99681.20,33.34,-93.577,-95.419,-19.1373,1,1
5909,1965,68642762,1.000,1.125,179.625,179.625,0.578,0.060,-5.144,99682.70,33.35,-93.713,-95.445,-19.1272,1,1
5919,1968,68742799,1.000,1.125,179.625,179.625,1.167,1.134,3.540,99670.01,33.35,-93.618,-95.425,-19.1473,1,1
5930,1972,68854105,1.000,1.125,179.625,179.625,0.909,0.555,-0.552,99676.85,33.35,-93.647,-95.432,-19.1185,1,1
5942,1976,68974557,1.000,1.125,179.625,179.625,0.946,1.306,-1.683,99667.98,33.35,-93.678,-95.436,-19.0876,1,1
5954,1980,69092770,1.000,1.125,179.625,179.625,0.971,0.131,0.973,99681.86,33.34,-93.645,-95.430,-19.1472,1,1
5966,1984,69214928,1.000,1.125,179.625,179.625,0.520,-1.403,-1.612,99699.98,33.35,-93.709,-95.442,-19.1083,1,1
5978,1988,69335350,1.000,1.125,179.625,179.625,0.246,0.032,-3.576,99683.03,33.35,-93.876,-95.475,-19.1683,1,1
5990,1992,69455062,1.000,1.125,179.625,179.625,0.730,1.903,1.867,99660.92,33.35,-93.878,-95.473,-19.2892,1,1
6002,1996,69575519,1.000,1.125,179.625,179.625,0.841,2.068,-0.060,99658.98,33.35,-93.880,-95.472,-18.9548,1,1
6014,2000,69693762,1.000,1.125,179.625,179.625,0.802,0.664,0.752,99675.56,33.36,-93.848,-95.463,-19.2898,1,1
6024,2003,69793789,1.000,1.125,179.625,179.625,1.193,1.989,2.517,99659.91,33.36,-93.781,-95.452,-19.1890,1,1
6035,2007,69905892,1.000,1.125,179.625,179.625,0.926,0.941,-0.801,99672.28,33.35,-93.793,-95.453,-19.1187,1,1
6047,2011,70026355,1.000,1.125,179.625,179.625,1.022,0.847,1.257,99673.41,33.35,-93.751,-95.444,-19.1488,1,1
6059,2015,70144762,1.000,1.125,179.625,179.625,1.481,1.700,3.602,99663.32,33.35,-93.641,-95.421,-19.1571,1,1
6071,2019,70266428,1.000,1.125,179.625,179.625,1.350,0.142,0.713,99681.73,33.37,-93.568,-95.406,-19.0972,1,1
6083,2023,70386906,1.000,1.125,179.625,179.625,1.224,1.042,-1.573,99671.09,33.36,-93.595,-95.411,-19.1068,1,1
6094,2026,70487185,0.938,1.125,179.625,179.625,1.259,2.632,-1.601,99652.30,33.34,-93.617,-95.419,-19.1403,1,1
6105,2030,70595777,0.938,1.062,179.683,179.438,1.234,1.612,-0.628,99664.36,33.35,-93.598,-95.411,-18.9983,1,1
6116,2033,70695765,0.125,0.938,177.237,175.000,1.535,2.843,2.714,99649.82,33.34,-93.536,-95.398,-19.1338,1,1
6130,2037,70819526,0.000,0.938,175.997,175.750,1.628,2.260,1.501,99656.70,33.34,-93.455,-95.402,-19.6370,1,1
6140,2040,70917759,0.500,0.812,175.836,175.750,1.630,1.018,0.790,99671.38,33.34,-93.370,-95.385,-19.0061,1,1
6152,2044,71037908,0.438,0.812,175.774,175.750,1.380,-0.523,-1.027,99689.59,33.35,-93.335,-95.373,-18.7836,1,1
6164,2048,71157820,0.062,0.812,175.757,175.750,1.253,0.581,-2.024,99676.55,33.37,-93.384,-95.385,-19.0831,1,1
6176,2052,71278376,0.000,0.812,175.752,175.750,1.526,1.870,0.973,99661.31,33.36,-93.348,-95.380,-19.1656,1,1
6188,2056,71396760,-0.125,0.812,175.751,175.750,1.520,1.818,-0.846,99661.93,33.35,-93.329,-95.379,-19.1259,1,1
6198,2059,71496761,-0.250,0.812,175.750,175.750,1.440,1.822,0.921,99661.88,33.36,-93.326,-95.382,-19.1488,1,1
6209,2063,71606991,-0.250,0.812,175.750,175.750,1.621,2.423,1.456,99654.78,33.36,-93.280,-95.378,-19.1582,1,1
6221,2067,71728885,-0.188,0.812,175.750,175.750,1.311,0.479,0.001,99677.74,33.36,-93.264,-95.377,-19.0876,1,1
6233,2071,71847779,0.000,0.812,175.750,175.750,1.128,0.357,-1.498,99679.20,33.34,-93.310,-95.389,-19.2748,1,1
6246,2075,71971520,0.312,0.688,175.585,174.875,1.124,-0.180,1.083,99685.54,33.36,-93.306,-95.390,-19.3592,1,1
6258,2079,72089713,1.938,0.500,172.857,170.375,1.146,1.794,-0.979,99662.21,33.35,-93.377,-95.422,-19.4967,1,1
6270,2082,72189979,8.312,0.500,171.170,170.500,1.155,1.552,0.817,99665.07,33.35,-93.392,-95.405,-18.7819,1,1
6281,2085,72289902,14.000,0.625,170.647,170.312,1.031,0.692,-0.886,99675.23,33.33,-93.415,-95.349,-18.2143,1,1
6292,2088,72390070,17.500,0.688,170.368,170.188,1.448,2.419,1.383,99654.82,33.32,-93.368,-95.248,-18.0960,1,1
6304,2091,72490350,20.250,0.688,170.238,170.188,1.293,0.663,1.434,99675.57,33.32,-93.332,-95.111,-17.4433,1,1
6317,2095,72608812,22.062,0.812,170.179,170.125,1.029,0.771,-1.970,99674.30,33.33,-93.361,-94.937,-17.5402,1,1
6329,2099,72730248,23.188,0.812,170.199,170.312,1.112,0.784,0.396,99674.15,33.32,-93.298,-94.729,-17.3494,1,1
6339,2102,72830441,24.500,0.875,170.309,170.375,0.942,1.060,-0.940,99670.88,33.34,-93.303,-94.565,-17.0964,1,1
6351,2106,72948779,26.250,0.938,170.389,170.375,0.957,0.318,0.295,99679.66,33.35,-93.207,-94.329,-16.8688,1,1
6363,2110,73070548,27.688,1.000,170.436,170.625,1.259,0.670,3.460,99675.48,33.35,-93.037,-94.040,-16.6332,1,1
6375,2114,73191563,26.000,0.938,170.704,170.875,1.010,0.675,-2.870,99675.44,33.34,-92.973,-93.767,-16.8896,1,1
6388,2118,73315522,19.812,0.750,170.906,171.000,0.908,-0.318,0.094,99687.16,33.37,-92.836,-93.565,-17.6659,1,1
6400,2121,73415519,12.312,0.625,170.903,170.625,1.091,1.234,-0.739,99668.83,33.35,-92.733,-93.480,-18.5161,1,1
6411,2124,73515525,1.688,0.438,169.256,167.250,1.287,2.517,1.709,99653.66,33.33,-92.619,-93.479,-21.1146,1,1
6423,2127,73616522,-0.062,0.125,167.663,167.062,1.354,1.440,2.112,99666.39,33.34,-92.465,-93.502,-19.1889,1,1
6435,2131,73731897,-0.625,0.125,167.232,167.062,1.658,1.299,3.213,99668.06,33.35,-92.258,-93.507,-19.1559,1,1
