=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 13:29:59 =~=~=~=~=~=~=~=~=~=~=~=
5483,1491,55637313,8.188,-0.688,49.868,50.000,0.807,1.580,-0.731,100040.61,36.55,-95.117,-96.517,-19.4400,0.9000,-0.4700,9.7900,1.6875,-2.2500,-0.0625,-17.5625,12.1875,103.5625,-0.0300,-0.0200,-0.0500,0.7200,-0.6100,9.7600,1,1
5495,1494,55737307,8.250,-0.688,49.963,50.000,0.553,0.379,-0.181,100054.85,36.54,-95.146,-96.529,-19.4031,0.7200,-0.5600,9.7700,0.0000,0.0000,-0.0625,-19.3750,11.8750,102.7500,0.0000,0.0100,0.0500,0.7200,-0.6100,9.7600,1,1
5508,1498,55847493,8.250,-0.688,49.991,50.000,0.511,1.127,-1.573,100045.98,36.55,-95.201,-96.548,-19.4102,0.7200,-0.5800,9.7800,0.0000,0.0625,-0.0625,-17.5625,13.0000,103.1875,0.0000,0.0200,0.0300,0.7200,-0.6100,9.7600,1,1
5520,1501,55947444,8.250,-0.688,49.997,50.000,0.633,0.079,2.990,100058.41,36.54,-95.158,-96.547,-19.4339,0.6900,-0.5500,9.8000,-0.1250,0.0000,0.0000,-17.8750,11.8750,103.5625,-0.0300,0.0500,0.0400,0.7200,-0.6100,9.7600,1,1
5535,1505,56059291,8.250,-0.688,49.999,50.000,0.807,1.316,1.087,100043.75,36.55,-95.155,-96.555,-19.3742,0.7800,-0.5600,9.7400,-0.0625,-0.1250,-0.0625,-18.2500,12.5625,104.3750,0.0500,0.0500,-0.0100,0.7200,-0.6100,9.7600,1,1
5549,1509,56177399,8.250,-0.688,50.000,50.000,0.401,-0.365,-3.183,100063.68,36.56,-95.209,-96.574,-19.4086,0.7100,-0.5900,9.7800,0.0000,0.0000,0.0000,-17.8750,11.8750,104.0625,0.0000,0.0200,0.0000,0.7200,-0.6100,9.7600,1,1
5564,1513,56301291,8.250,-0.688,50.000,50.000,0.625,1.682,0.387,100039.40,36.54,-95.249,-96.591,-19.4736,0.8100,-0.4900,9.8300,1.0625,-1.3750,0.0625,-19.3750,11.8750,103.1875,0.0800,0.1100,0.0700,0.7300,-0.6000,9.7600,1,1
5579,1517,56418188,8.188,-0.688,50.000,50.000,0.719,0.803,1.105,100049.83,36.54,-95.218,-96.592,-19.4319,0.7000,-0.5800,9.8000,-0.5625,0.6875,0.0625,-17.8750,13.0000,103.1875,-0.0400,0.0000,0.0400,0.7200,-0.6100,9.7600,1,1
5593,1521,56537686,8.188,-0.688,49.943,49.812,0.847,2.238,-0.082,100032.80,36.56,-95.230,-96.603,-19.4645,0.6600,0.0000,9.7500,1.1875,-1.6875,1.1250,-18.6875,12.5625,103.1875,0.1100,0.4900,0.0200,0.7200,-0.6100,9.7600,1,1
5608,1525,56659292,8.250,-0.688,49.816,49.688,0.823,1.073,1.041,100046.62,36.54,-95.187,-96.601,-19.4609,0.7300,-0.0200,9.7500,1.0625,-1.8750,2.7500,-18.6875,11.5000,109.0000,0.0000,0.5800,0.0000,0.7300,-0.6000,9.7600,1,1
5621,1528,56760296,8.312,-0.750,49.620,49.500,1.071,1.470,1.131,100041.91,36.55,-95.124,-96.595,-19.4383,0.7200,-0.5800,9.8100,0.3750,-0.6250,1.5000,-17.5625,10.3750,110.2500,-0.0100,0.0200,0.0500,0.7400,-0.6000,9.7500,1,1
5635,1532,56877761,8.250,-0.688,49.528,49.500,0.483,0.255,-4.004,100056.33,36.55,-95.227,-96.624,-19.4926,0.6500,-0.6200,9.8700,0.1250,-0.1250,0.3125,-16.7500,10.0000,111.5000,0.0200,0.0700,0.0500,0.7300,-0.6000,9.7600,1,1
5649,1536,56995118,8.312,-0.750,49.410,49.312,0.473,0.448,-0.479,100054.03,36.54,-95.261,-96.638,-19.2983,0.7300,-0.6600,9.6800,-0.2500,-0.4375,-0.1875,-17.1875,11.0625,112.2500,0.0000,-0.0500,-0.0700,0.7300,-0.6000,9.7600,1,1
5661,1539,57097963,8.250,-0.750,49.340,49.312,0.732,2.059,-0.017,100034.94,36.53,-95.260,-96.644,-19.3822,0.6900,-0.5700,9.7500,-1.0000,1.1250,1.1875,-17.1875,10.6875,111.0625,-0.0400,0.0300,0.0000,0.7300,-0.6000,9.7600,1,1
5675,1543,57210291,8.188,-0.625,49.206,49.250,0.889,0.020,4.139,100059.12,36.55,-95.157,-96.631,-19.4390,0.7700,-0.6000,9.8100,0.1250,-0.8125,-3.6875,-17.1875,11.0625,111.8750,0.0500,0.0000,0.0500,0.7200,-0.6100,9.7600,1,1
